,Lym,others,delta,log2fc,A,p-val,p-adj,p-adj-log,is_significant
Cndp2,-1.2120555355127485,-0.6257896190064468,-0.5862659165063017,0.9118019477830176,-3.624555960105784,0.0016898857549751576,0.008407391815796804,2.075338712369528,True
Rras,-1.058248191782612,-0.46970053136685813,-0.588547660415754,1.1246103886643763,-2.082984513181737,0.00015988298210216242,0.001233030710299453,2.909026106577426,True
Actg1,-1.2408821268277335,-0.6510048855276471,-0.5898772413000863,0.8896403734443047,-4.209388250029536,0.0019423936585206733,0.009368458160067556,2.0283318784476845,True
mt.Nd5,-0.5792199897202959,0.011051492809303889,-0.5902714825295997,,-0.48213827273347376,0.00028095016076315797,0.002002020147955995,2.6985315561763406,True
Pgam1,-0.6178589354105168,-0.02251904953322379,-0.595339885877293,4.819517392790618,-0.5567943726404998,0.0016446471910130972,0.008223235955065486,2.084957248046479,True
Cystm1,-0.37862071333627834,0.21792212963610877,-0.5965428429723871,,-0.12084207861431448,8.446540850397182e-05,0.0007366169346276612,3.1327583010515574,True
Marcks,-1.4763335234302464,-0.8758987747527491,-0.6004347486774972,0.7183971524752889,,0.00015322592086372316,0.00119087503261961,2.9241338098784633,True
Cd33,-1.2318217924753787,-0.6220633602913669,-0.6097584321840118,0.9445420846071197,-3.774825312081551,1.0592961666486646e-06,2.011321835408857e-05,4.696518431561879,True
Cd93,-0.8989879958880626,-0.28494264311027273,-0.6140453527777898,1.604709923618146,-1.293236317052755,0.00013192382349263242,0.001052583698079514,2.977743360415013,True
P4hb,-0.742244834495419,-0.1239431462817011,-0.6183016882137179,2.528922597927955,-0.818818532043892,0.0024880779723083766,0.011107490947805252,1.9543840320209047,True
Ass1,-1.1092364907679948,-0.4897653150554051,-0.6194711757125897,1.1343962198053898,-2.3183323551107327,0.0004170871916585564,0.002799242897037291,2.5529594151222357,True
Nfe2,-0.36566875776366775,0.25560191562548096,-0.6212706733891487,,-0.08166478911267658,6.881909977567253e-05,0.0006237380644320773,3.2049977517507293,True
Ncf4,-1.344435421127376,-0.7226976131840067,-0.6217378079433692,0.8576600731101416,,0.002644835884578794,0.011651259403430808,1.9336271285092956,True
Rbpms,-0.27880495528062177,0.3435999050309685,-0.6224048603115903,,0.04599851788361377,0.0018741089159552912,0.009082918817230813,2.041774567501175,True
Svil,-0.8358576036503232,-0.21214400412565296,-0.6237135995246703,1.9239181924759665,-1.0709689578377426,5.408347732652378e-05,0.0005054530591263905,3.2963191706545336,True
Ptgs1,-0.4038486325918623,0.2326446213762191,-0.6364932539680814,,-0.12910585568714902,2.1600272199273683e-05,0.0002330964625820901,3.6324643171818494,True
Ikzf2,-0.20704633571596426,0.4300669161480526,-0.6371132518640168,,0.1525213047076261,0.0010421493112803546,0.005684450788801935,2.245311488920801,True
Alox5ap,-1.6728902192556723,-1.0350557886650564,-0.6378344305906158,0.6618682587371689,,0.006391165490739244,0.023325421499048336,1.6321704996476198,True
Arhgap26,-0.794846071542572,-0.1537814474954277,-0.6410646240471444,2.3171244041987578,-0.9277261211524168,1.0808309741787576e-06,2.0393037248655806e-05,4.690518087507833,True
Lamp1,-1.3642145590127441,-0.7201440245309088,-0.6440705344818354,0.8844669233017334,,0.007523343030837229,0.02677346274319298,1.5722954557459548,True
Gimap1,-0.034133282962453784,0.6101428356310198,-0.6442761185934736,-7.143938851555755,0.3651379434377839,0.008043319011247187,0.02815630925757475,1.5504242733267024,True
Thy1,-0.2402599778997366,0.40404294569371485,-0.6443029235934514,,0.11355580092549881,0.0007055380400995884,0.0042079803584468495,2.3759262960021448,True
Tuba8,-0.152013201156199,0.4936314216496723,-0.6456446228058713,,0.22750587673618278,0.0026679524767998573,0.011701545950876567,1.9317567576057928,True
Csrp2,-0.2587850226524426,0.3897115297985872,-0.6484965524510298,,0.09148083732326488,0.0006498266001446645,0.003914618073160629,2.4073106031615925,True
Hmox1,-1.6482786062440828,-0.9995464210285196,-0.6487321852155632,0.6904408722948607,,0.004298487554374762,0.016790967009276417,1.774924291670212,True
Trem3,-0.6421491709051765,0.0076812169914708415,-0.6498303878966474,,-0.5505368285644819,0.010539629187515458,0.034556161270542486,1.4614745078486988,True
Cd14,-1.4325932490854463,-0.7816912518687213,-0.6509019972167249,0.8383920135859403,,0.0006189953246725051,0.003743923334712733,2.426673053003406,True
Rhob,-1.0537731511515287,-0.4026695576738671,-0.6511035934776617,1.3414377726974616,-1.8794959909365854,3.0335414338085638e-06,4.789802263908258e-05,4.319682415075224,True
Itga6,-0.22296145913654514,0.4288426130998173,-0.6518040722363625,,0.1413550650876989,0.000989653339371737,0.005487911308900574,2.26059291595406,True
Glipr1,-0.5717803988934561,0.08238841297691687,-0.654168811870373,,-0.4048706541922323,0.00021245488743188681,0.001573739906902865,2.803067042199695,True
Lbp,-0.5286921801103717,0.1265805621883575,-0.6552727422987292,,-0.3238333653553247,0.0004170871916585564,0.002799242897037291,2.5529594151222357,True
Cd300c2,-1.72502495440668,-1.0694431645100462,-0.6555817898966338,0.6599273094044621,,0.012029364168408932,0.03826945122505492,1.4171477654117495,True
Msrb1,-1.5857724946991505,-0.9277422496062085,-0.658030245092942,0.7410806867709047,,0.011585758469101008,0.03717355658535083,1.4297658857296776,True
Pde4d,-0.6212637622594186,0.04241330358311555,-0.6636770658425342,,-0.492941628969702,0.00027808132182029785,0.0019862951558592703,2.7019562165472624,True
Afp,-0.4561878899847197,0.210411256285018,-0.6665991462697377,,-0.18916754130699814,6.05206014727207e-05,0.0005535420866407381,3.256849353464635,True
Gyg,-1.1620186984070893,-0.4950467617354809,-0.6669719366716084,1.1882771353219495,-2.543994877194401,3.9109432057357896e-05,0.00038594834267129504,3.413470819665328,True
B2m,-1.1922176901046966,-0.5225734414593556,-0.669644248645341,1.1481647245857058,-2.809909252482694,0.0020040088414572167,0.00958855905003453,2.0182466528541636,True
Enah,-0.4192184075194689,0.252464681262973,-0.6716830887824419,,-0.12559939304065898,1.9246576045648316e-06,3.3569609381944736e-05,4.474053712200093,True
Capg,-1.726218018761362,-1.053294965311673,-0.6729230534496891,0.6829392504817463,,0.008074884743862863,0.02820099444888078,1.5497355769272123,True
Soat1,-1.3766421781184126,-0.7021829330763036,-0.674459245042109,0.9344690753868785,,0.004227368633314321,0.016599615052281365,1.7799019832014198,True
Car2,-0.10553174345396629,0.5723050538819968,-0.6778367973359631,,0.3026251420879541,0.0012439699107310112,0.006570263613015904,2.1824172052680075,True
F10,-2.064211199818156,-1.383891211146258,-0.680319988671898,0.5518118548088734,,0.015186394621791322,0.04560478865402799,1.3409895525805362,True
Sfxn1,0.0045231320072818566,0.6852075277295101,-0.6806843957222283,-3.998851688567363,0.4274617135563568,0.000826561104749955,0.004805587818313692,2.3182534819525458,True
Slc2a1,-0.7623421398040189,-0.08156790259115371,-0.6807742372128651,3.1854932800547755,-0.7907463388906706,6.8231590663277794e-06,9.22048522476727e-05,4.035246223751793,True
Gcnt1,-0.9712048330595626,-0.29040247526371893,-0.6808023577958437,1.6933965368736719,-1.4375398210666408,4.124477142984848e-06,6.155936034305743e-05,4.21070590152613,True
Id2,-1.5172580835029001,-0.8333548043998473,-0.6839032791030528,0.8308873531954026,,0.0011178929742111225,0.006042664725465527,2.2187715017170677,True
Atp2b1,-1.4220993564397397,-0.7371808830179343,-0.6849184734218055,0.9122951938253959,,0.0020766196154691557,0.009826275782977076,2.00761105117775,True
Slc16a3,-0.9189852377965604,-0.23026235931020336,-0.688722878486357,1.9476688574508203,-1.233188773895715,7.765508553755874e-07,1.5326661619255014e-05,4.814552430809242,True
Prkar2b,-0.5281071824707715,0.1651698399107457,-0.6932770223815172,,-0.2888904589771886,3.956044934559748e-05,0.00038911917389112275,3.4099173687594853,True
Gdf15,-1.104027287447921,-0.40802632633739083,-0.69600096111053,1.3919744365508817,-2.035205456507838,1.3919849628325055e-08,5.6431822817534e-07,6.248475921255549,True
Alox5,-0.6013148356107411,0.10135565577343017,-0.7026704913841713,,-0.4149982391155235,2.3183779367182415e-05,0.00024663595071470654,3.6079436184984424,True
Mt1,-1.0666444112034759,-0.3638952104873504,-0.7027492007161255,1.5064529657247243,-1.812332628731708,0.0038712055918033415,0.01554701040884876,1.8083531106735162,True
Calr,-0.15619545700547166,0.5494007627951,-0.7055962198005716,,0.25894416659618796,0.0038387486211640927,0.015437326894761766,1.8114278992956117,True
Rnf149,-1.634348586514198,-0.9282132992059768,-0.7061352873082212,0.7849421681743896,,0.0016005254173463786,0.008056335993354254,2.093862429617195,True
Flnb,-0.07915101448019939,0.6272423941485589,-0.7063934086287582,,0.3494170164601686,0.0038065390828330463,0.01534894791464938,1.8139213876474722,True
Itm2b,-1.4569306227904353,-0.7502161717369202,-0.706714451053515,0.9228076539277106,,0.00606563077576331,0.022327475248208505,1.6511603834114652,True
Creg1,-0.9525170152978918,-0.24565605454113862,-0.7068609607567532,1.9074356574358506,-1.3186372222262768,0.00036052750892008064,0.0024750172237076474,2.6064217744535796,True
Tpd52,-1.4708220539492922,-0.7627448981524959,-0.7080771557967963,0.912909996307144,,0.0034533837287294266,0.01413390339179847,1.8497378815052514,True
Tfec,-1.0064819873212765,-0.2906672939696751,-0.7158146933516014,1.7456298645462573,-1.508709792855421,0.0005138256041224183,0.0032797378986537335,2.4841608616897264,True
Col4a1,-0.22745654969447246,0.49018313307115857,-0.7176396827656311,,0.17806226704506592,0.0001263703480654725,0.0010191157102054232,2.9917765034805326,True
Pla2g4a,-0.5990558814773425,0.12129592744683997,-0.7203518089241824,,-0.39380412090700573,2.0971340074539695e-05,0.00022794934863630103,3.6421616444537466,True
H2.D1,-1.0476410733227162,-0.3270140633812712,-0.7206270099414449,1.6346088052095464,-1.6772760725480973,0.00030336713715449926,0.0021363882898204176,2.6703198111935915,True
Pygl,-1.2272077332330267,-0.5059363278445467,-0.72127140538848,1.2381273565578317,-2.905866975790511,2.0549514619553293e-06,3.5027581737874935e-05,4.455589844816178,True
Rnh1,-1.8464208878510295,-1.1238975933273196,-0.7225232945237099,0.6884212472685343,,0.0061890261459409705,0.022698139899539012,1.6440097315498625,True
Pglyrp2,-0.34928107444959616,0.37601488262082916,-0.7252959570704254,,0.01915661724599124,4.4793274338121686e-06,6.555113317773906e-05,4.183419796291436,True
Ppic,-0.21208596753971923,0.5141080273228233,-0.7261939948625425,,0.20290165857318354,0.00010231211017232949,0.000854975851022252,3.068046151840123,True
Plaur,-1.467290788826996,-0.7401177343417562,-0.7271730544852397,0.9529106615630474,,0.0025099389210903925,0.011171834960342995,1.9518754886836853,True
Eif4ebp1,-0.7823020238862438,-0.052434360152183696,-0.7298676637340601,3.882514412765409,-0.7793436293111111,4.409846601274962e-05,0.0004267593485104802,3.3698169565353226,True
Manf,-0.28951748591445114,0.44048318479561355,-0.7300006707100647,,0.10498451850871217,0.00029420649770958495,0.0020865709057417375,2.6805668525294846,True
Nt5dc2,-0.9077792121637435,-0.17533259616610677,-0.7324466159976367,2.326340488788729,-1.12518227726949,0.001056907150807483,0.0057544853945960955,2.2399935078778017,True
Gda,-1.3956164852311743,-0.6599433283210085,-0.7356731569101658,1.044550214588421,,0.0009220078491906105,0.005199292382653819,2.284055759292191,True
Gatm,-0.41343957002918186,0.325017115425317,-0.7384566854544989,,-0.0652362740156362,1.2306915847760884e-05,0.00015008433960684005,3.823664621395335,True
Cish,-0.5168855712962537,0.2226178112646779,-0.7395033825609316,,-0.22960880491931632,7.205983705935171e-07,1.4316523919076498e-05,4.84416241680617,True
Cox4i2,-0.6139518540179205,0.1282456797186265,-0.742197533736547,,-0.40135483446970255,3.0531399395447436e-06,4.795507758447241e-05,4.319165402045564,True
Gzmb,-0.4139247382739075,0.3285627495785099,-0.7424874878524175,,-0.06292834344290811,0.012913865707216896,0.040567117404869825,1.3918258510493284,True
Unc119,-0.6291353952911123,0.11417449013217094,-0.7433098854232832,,-0.4294990883740262,7.194983158998092e-05,0.0006405029518395928,3.1934788644131396,True
Anxa2,-1.6998035494014752,-0.9532412260429958,-0.7465623233584794,0.8044659564049074,,0.0008424729365047822,0.004874251706323866,2.3120920476082163,True
Col4a2,-0.16859546232442735,0.5789092246563958,-0.7475046869808232,,0.2692209613499956,0.0005163654777299862,0.0032819839686227936,2.483863544658813,True
Rab44,-0.5821549120194708,0.16800875524960984,-0.7501636672690806,,-0.33474018568161595,1.5589294549068747e-06,2.8344171907397722e-05,4.547536226670934,True
Igsf6,-1.3238659936383657,-0.5721947949817552,-0.7516711986566105,1.172695603018115,-4.266188076917203,0.0016151101317045178,0.00811613131509808,2.0906509349061717,True
Ltb4r1,-1.690699022678737,-0.937436969391152,-0.7532620532875851,0.8207087155868097,,0.0005613740289156427,0.0034867952106561657,2.457573559218157,True
Ostf1,-1.389478628641633,-0.6167744038922122,-0.7727042247494208,1.1359169198313421,,8.42325892977237e-06,0.00011083235433911014,3.955333441233923,True
Ctsc,-1.8679145763274858,-1.0922563876839944,-0.7756581886434915,0.7467449390869103,,0.0006593508368531331,0.003956105021118799,2.4027321878819925,True
Tspan32,-0.5058387725458302,0.27367496570884764,-0.7795137382546778,,-0.17801539849454764,9.17202557775296e-05,0.0007861736209502537,3.1044815324670116,True
Cd9,-1.8539565780683582,-1.068456922738167,-0.7854996553301912,0.7675372960804788,,0.009877110039934196,0.03299702685946836,1.4815251897189787,True
Fkbp11,-0.21786133138761568,0.5693613082667242,-0.7872226396543398,,0.23358131801073814,0.0007656612348015005,0.0045216214653631915,2.3447057981129715,True
Clec4e,-1.5627716351920353,-0.7739426853375873,-0.7888289498544481,0.9815907857628892,,0.0008344818411172354,0.004842254397198658,2.3149523977944697,True
Pgk1,-1.1639954856962467,-0.3729779959607093,-0.7910174897355373,1.6012040475158713,-2.110833273353399,2.7001968108510856e-05,0.0002812705011303214,3.5508758130466784,True
Klf6,-1.6681956162745593,-0.875548870552032,-0.7926467457225272,0.8996762586013975,,2.473185639563613e-05,0.0002603353304803803,3.584466889165223,True
Anxa5,-1.655479152767582,-0.8614327428831333,-0.7940464098844487,0.9118787468657987,,0.0021900693658275998,0.010170600770097214,1.9926533928558154,True
Emb,-1.0872391611441805,-0.28658866061249977,-0.8006505005316807,1.881758724656657,-1.6753686860627768,0.002021939781284253,0.00964359196161011,2.0157611737166183,True
Anxa4,-1.5680484899067642,-0.7672160800205691,-0.8008324098861951,0.9992030257090407,,2.8457716137087648e-05,0.00029337851687719226,3.532571691253757,True
Alas1,-1.177402407234654,-0.3746000406111431,-0.8028023666235109,1.6119931108985015,-2.1584372454273413,0.00016769718076351404,0.0012768820870318327,2.893849205568048,True
Trf,-0.6155863256612937,0.19832065489449685,-0.8139069805557906,,-0.33758088859563684,3.796655945310757e-06,5.752509008046601e-05,4.240142692582506,True
App,-1.5581645866650133,-0.7393597519325034,-0.81880483473251,1.043348871285103,,9.022377961978268e-05,0.0007777912036188162,3.109136972787185,True
Prdx5,-1.6587774145408896,-0.8290980505009,-0.8296793640399895,0.9701448172156406,,0.0001421996505568822,0.001125590901505664,2.948619426093792,True
Dstn,-0.8464073873567195,-0.006733286294843602,-0.8396741010618759,7.415272605232806,-0.8023115586252056,0.01360194519505207,0.04224206582314308,1.374254851041163,True
Tnfaip2,-1.5351252681215533,-0.6886748656560917,-0.8464504024654615,1.1240510503866108,,5.633572139484364e-07,1.1575833163324038e-05,4.936447741112402,True
Vcan,-2.1943540629921214,-1.347363755185904,-0.8469903078062175,0.6802889618717602,,5.562902806661519e-05,0.0005182828701858558,3.2854331448295744,True
Tspo,-1.4483012107123314,-0.5987863774740803,-0.8495148332382512,1.2402445984245556,,8.587152887403714e-05,0.0007467089467307577,3.126848645119418,True
Gstm1,-1.1011161306040216,-0.23810953624766262,-0.863006594356359,2.170144518941013,-1.5977704465059257,0.0001270522812725577,0.0010218682139883997,2.990605109708234,True
Ifitm6,-2.0454348213260305,-1.1803075488679573,-0.8651272724580732,0.7683052667506689,,4.0709687300795506e-05,0.0003991145813803481,3.3989024052719943,True
Cebpe,-0.7885985137451682,0.09327154664945615,-0.8818700603946243,,-0.6163117050142035,0.0038875273862546867,0.015591687378026818,1.8071068816481952,True
Nucb1,-0.6812159712874467,0.20452300164670603,-0.8857389729341527,,-0.3927932462679245,1.912073734494103e-06,3.354515323673865e-05,4.474370219894297,True
Lrpap1,-1.9063271912063855,-1.0157631257866457,-0.8905640654197398,0.881670098168406,,0.003986777736669929,0.01590469841756621,1.7984745615034017,True
Selenbp1,-1.3320409446984773,-0.43964355884503903,-0.8923973858534383,1.5635403739998763,-3.1308993119686526,6.898435508708565e-08,2.0641943819748387e-06,5.685249408283138,True
Ccr1,-1.657128681348109,-0.7638448265927232,-0.8932838547553857,1.0872372623087798,,2.829235550931574e-05,0.00029267953975154213,3.533607636580843,True
Csf2rb,-1.7168750212418236,-0.7943754930302901,-0.9224995282115335,1.082842006651399,,1.5663844746328642e-05,0.00017799823575373458,3.7495843022204034,True
S100a10,-1.9386756231129394,-1.0134347256037086,-0.9252408975092308,0.9097587501972932,,0.00010399712716269418,0.0008666427263557849,3.062159903620209,True
Neat1,-1.7808797894891568,-0.8555605010356869,-0.9253192884534699,1.029525649469387,,9.27308977838755e-05,0.0007903201515671207,3.102196944287745,True
H2.Q7,-0.37329434993269256,0.5561503320483184,-0.9294446819810109,,0.12621694904534853,0.002370925828883241,0.010776935585832913,1.9675047129303003,True
Rab38,-0.18552113462081085,0.74906006931148,-0.9345812039322908,,0.35813680936328995,0.004670621411318335,0.01798698874705392,1.7450415370435972,True
Sat1,-1.9439093283017532,-1.0065669809905065,-0.9373423473112468,0.9235563170676755,,5.169492217544515e-05,0.00048615914271578505,3.3132215424870775,True
Anxa1,-2.1134229299297034,-1.1706356096068933,-0.9427873203228101,0.8282593371104501,,0.00030028431856234035,0.002119654013381226,2.673735022251435,True
Xbp1,-0.8290151645934519,0.12923704325111188,-0.9582522078445638,,-0.6212421644960853,1.950064459329326e-06,3.362180102291941e-05,4.473379026370495,True
Ctsb,-2.325539117258784,-1.3671046281632688,-0.9584344890955152,0.7444937730581856,,0.012818125175612042,0.04035086624012185,1.3941471375400079,True
Fcer1g,-2.163813091258173,-1.1915034461722234,-0.9723096450859494,0.8373420446110021,,0.009615272344577817,0.03226601457912019,1.4912546742981947,True
Psap,-2.633899962880437,-1.6604530270300613,-0.9734469358503759,0.6461401101336539,,0.0069227475386580565,0.02484239547365331,1.6048065288324473,True
Gsr,-1.026296814443758,-0.042598188787046166,-0.983698625656712,4.604783218044539,-1.1029842313169103,5.046176999964513e-07,1.0734695904158046e-05,4.9692102538841585,True
Fcgr3,-2.0090092738488314,-1.0224736072611218,-0.9865356665877096,0.949357828251777,,2.434575765723001e-06,3.947960701172434e-05,4.403627179039104,True
Lilr4b,-2.0824175415540216,-1.0920921037314615,-0.9903254378225601,0.9069141061624343,,2.1794259763791023e-06,3.65266923415492e-05,4.4373896533520565,True
Fam162a,-1.249499645457288,-0.2567740774499002,-0.9927255680073878,2.248953862162281,-2.0182166646703084,1.5019363169969239e-05,0.00017330034426887582,3.7612005745398362,True
Ms4a6d,-2.0592415282531045,-1.0539581418159438,-1.0052833864371606,0.9418349585436883,,0.0002682551181321464,0.0019391936250516605,2.7123788252208194,True
Vamp5,-0.006953939396278859,1.0102505008296203,-1.017204440225899,-5.005722723957545,0.5865469412901773,0.009953078566160779,0.03314010621363189,1.4796461040059907,True
Clec4d,-2.0064673140426432,-0.9801972274463956,-1.0262700865962477,1.008537173924141,,1.1027867782355789e-06,2.0677252091917103e-05,4.6845071774065445,True
Plin2,-2.044058629930296,-1.0124395759857594,-1.0316190539445367,0.989048757556764,,0.0002710288730571317,0.001954535142238931,2.70895651661406,True
Gng12,-0.6226495486347751,0.4136638590126654,-1.0363134076474405,,-0.15922313535689878,1.165251823483211e-05,0.00014326866682170628,3.843848780393696,True
Vim,-2.792782446366164,-1.7430818755201665,-1.0497005708459974,0.6617126104324872,,0.011156729086577097,0.036105919374035914,1.4424215919797143,True
Tuba4a,-0.1246367599629145,0.9264095916649127,-1.0510463516278272,,0.4863399865099845,1.7134777002892676e-05,0.0001939786075799171,3.712246162452624,True
Clec5a,-1.4056795096756645,-0.34161513039454483,-1.0640643792811195,2.009270625768251,-2.984471830437989,2.8305063449550004e-07,6.531937719126924e-06,5.184957964836848,True
X4930519L02Rik,-0.2682526892963002,0.7998019887404667,-1.0680546780367668,,0.34002057959478194,0.00011343514959732455,0.0009272628032478845,3.032797161405641,True
Slfn2,-1.8768901283699042,-0.8048286792193722,-1.072061449150532,1.1953090793021028,,6.313813564787427e-08,1.9730667389960706e-06,5.704858224485509,True
Cyba,-2.163421305475899,-1.0656616301559583,-1.0977596753199406,0.9983962495493461,,7.076034149264721e-05,0.0006353103191394636,3.1970140905030338,True
Anxa3,-1.0736023319875512,0.03000073460870237,-1.1036030665962535,,-1.0643163744284405,1.0451696876595261e-06,2.0099417070375505e-05,4.696816537942216,True
Cstb,-2.621649883719355,-1.5149221970245148,-1.1067276866948403,0.7718150390138704,,0.004670621411318335,0.01798698874705392,1.7450415370435972,True
Slc7a11,-1.972528183125807,-0.8645946610797449,-1.107933522046062,1.1648828166667518,,4.808187316550174e-07,1.030325853546466e-05,4.987025402463171,True
Akr1c12,-0.5148389403238414,0.5960124414631135,-1.1108513817869548,,0.05739724320835796,0.005708629429670444,0.021221670742269307,1.6732204279000333,True
Rgcc,-0.656601645980391,0.4579972264540896,-1.1145988724344806,,-0.1508849729362875,5.9103446959378705e-06,8.285529947576455e-05,4.081679708614877,True
Mcpt8,-0.6437951951519315,0.4954157539335958,-1.1392109490855273,,-0.11121151373968535,0.0020766196154691557,0.009826275782977076,2.00761105117775,True
Igfbp4,0.7349730652147074,1.8805291711243355,-1.1455561059096282,-1.2833210031039957,1.2064876434186056,0.014911532061790968,0.045049945806015006,1.3463057271302632,True
Ccl2,-2.4941546411443833,-1.3195491237742631,-1.1746055173701202,0.898273520275319,,1.398692103936384e-07,3.648762010268828e-06,5.437854462477408,True
Pglyrp1,-1.2096294626768551,-0.03269117352907459,-1.1769382891477804,5.253980325967805,-1.4003406397999956,3.700917213693432e-06,5.6646692046328046e-05,4.246825446223745,True
Mgst1,-1.7919816415449776,-0.5976373766626198,-1.194344264882358,1.557747778343661,,6.503141348438091e-08,1.9907575556443138e-06,5.700981627294082,True
Cd81,-1.3099866524726425,-0.10766481748371544,-1.202321834988927,3.5889929599640253,-1.7800452440419807,2.5500586147518694e-08,9.217079330428444e-07,6.035406674567268,True
Ctsd,-2.278436724171361,-1.0758679346286513,-1.2025687895427095,1.060666170167384,,8.067000504154833e-06,0.00010708407748878096,3.970275100343129,True
Ccl9,-2.135168094160403,-0.9322815377678434,-1.20288655639256,1.1723856628079004,,0.00016505337821677625,0.00125994945203646,2.899646878011002,True
Emilin2,-1.385440926806403,-0.14293298065306492,-1.2425079461533381,3.256646603842046,-2.0842845577878752,7.270599325806274e-10,6.058832771505228e-08,7.217611034203381,True
Tgfbi,-3.4089830328138575,-2.1650779598785275,-1.24390507293533,0.6398861628981468,,0.00024319952672769072,0.0017795087321538347,2.7496998765463836,True
Muc13,-0.301217358817235,0.9576041132596621,-1.258821472076897,,0.4094652099738671,1.937321019345185e-06,3.3595162185176624e-05,4.473723257953998,True
Gclm,-1.2053606740607032,0.06784931554810295,-1.2732099896088063,,-1.2134226375036314,3.2062802574297973e-10,3.316841645617031e-08,7.479275262299139,True
Cebpb,-2.133098886928704,-0.8262515874633263,-1.306847299465378,1.3455438213900126,,2.973288381273026e-07,6.8090573616939525e-06,5.166913007169546,True
F13a1,-3.421075573499625,-2.0976885658202704,-1.3233870076793548,0.6907142332157339,,1.529241140873154e-05,0.00017510394742822373,3.756704063357036,True
Ly6c2,-1.8435788416085603,-0.5142294780818761,-1.3293493635266842,1.817230406281194,,0.0006561617624756223,0.003944860295444623,2.403968372427141,True
Fabp5,-2.4682282963767888,-1.1287798693379232,-1.3394484270388656,1.108612136609564,,0.0005112973794999927,0.0032775473044871326,2.4844510314671764,True
Serpinb1a,-0.7172637670860886,0.6236367491498891,-1.3409005162359777,,-0.06916958970767814,8.973010064065869e-05,0.0007757645588529569,3.110270065218278,True
Id1,-0.758526115182683,0.6221572614665805,-1.3806833766492634,,-0.10188365292895614,1.1424178078929208e-07,3.1156849306170566e-06,5.506446466215364,True
Srgn,-1.1263485319997728,0.27163681028121106,-1.3979853422809838,,-0.8042892180094476,4.894130909602567e-06,7.127375111071699e-05,4.147070383846297,True
Malat1,-2.772879527969575,-1.341732972193888,-1.4311465557756868,1.029288313801241,,0.0015717190460221443,0.007964792462950055,2.098825536042366,True
Mmp8,-3.952349877291814,-2.488404581205027,-1.4639452960867874,0.6545415301943578,,2.7536598352334936e-06,4.394138034947065e-05,4.357126304521966,True
Gm5483,-4.5072270174929345,-3.041877858636709,-1.4653491588562257,0.5558629762457993,,0.002209520844250077,0.010213501591294655,1.9908253391015673,True
Akr1c13,-0.47335282232314607,1.0113888757461924,-1.4847416980693384,,0.3437125631605783,0.0015086416851131264,0.007723421596142285,2.112190257809464,True
X2010005H15Rik,-4.166759129517072,-2.6776523036915543,-1.4891068258255173,0.6256563196559963,,5.140348095125172e-05,0.0004849384995401106,3.3143133356326757,True
Ap3s1,-1.3205743324697623,0.22245242455658062,-1.543026757026343,,-1.1489956589986516,1.7674809863139454e-08,6.976898630186627e-07,6.156337586992248,True
Scin,-0.482777132633327,1.0615550159838985,-1.5443321486172255,,0.3666875155122879,8.30810659834616e-05,0.0007266565537912094,3.138670805147033,True
Dmkn,-1.9682759304210076,-0.3923239304457363,-1.5759519999752714,2.305718275812031,,1.4114464868483897e-06,2.6137897904599808e-05,4.582729342736427,True
S100a6,-3.320634186393479,-1.7360894016137713,-1.5845447847797076,0.9204728499425692,,6.7387158038471255e-06,9.22048522476727e-05,4.035246223751793,True
Pf4,-0.699046905803723,0.9242258471631832,-1.6232727529669062,,0.15392135739657978,4.925126992179548e-06,7.137865206057316e-05,4.146431657671791,True
Wfdc17,-3.7288546971137744,-2.0994429220274164,-1.629411775086358,0.8151429720512886,,0.0004562528897020599,0.0030082608112223727,2.5216845138368975,True
Cyp11a1,-1.071583327916481,0.567877767417606,-1.6394610953340871,,-0.41860590458004815,3.944728152745639e-06,5.9170922291184584e-05,4.2278916613660416,True
Lgals3,-4.667455221677253,-2.925708144715737,-1.741747076961516,0.6628992905502683,,0.0017918552923693785,0.00881240307722645,2.054905646540369,True
Hp,-2.638492584186641,-0.878089533553978,-1.7604030506326631,1.5693786285851061,,1.5081949055049746e-06,2.758893119826173e-05,4.5592651238661634,True
Ccl6,-4.130732511429127,-2.348875588837022,-1.7818569225921048,0.8021603128395317,,0.00014296177038710062,0.0011256832313944931,2.948583803278543,True
Ero1l,-1.8759264726880909,-0.026072352050824334,-1.8498541206372665,6.2541957969999284,-4.351057139187981,4.120358712075989e-12,1.2361076136227966e-09,8.907943718593387,True
Saa3,-5.630284780206052,-3.767611443432016,-1.8626733367740362,0.5704346152607371,,2.0602390625976346e-05,0.00022557361999244173,3.646711690865992,True
Ifitm3,-1.9743659135248006,-0.03634500230357761,-1.938020911221223,5.816763700281082,,2.7979102977291597e-09,1.6458295868995055e-07,6.783615134676978,True
Lcn2,-3.1958269981467917,-1.2146429767010098,-1.9811840214457819,1.3805664014908696,,5.413241278625218e-06,7.745087475994844e-05,4.110973672788272,True
S100a9,-4.051201971159163,-2.0189313132616555,-2.032270657897507,0.9924258835554552,,0.002104465203745457,0.0098956044063266,2.0045576746949694,True
Cd63,-2.6075112161669813,-0.5639368341849961,-2.043574381981985,2.1927549127120813,,3.0330153704909865e-09,1.7168011531081054e-07,6.76528000367943,True
BC100530,-4.1063129866605035,-2.001704785114029,-2.1046082015464744,1.0244799633541328,,0.0005558953643040412,0.0034743460269002573,2.459126930249977,True
