,Mono,others,delta,log2fc,A,p-val,p-adj,p-adj-log,is_significant,tf_name
Gabpa_273,0.37667893058911056,0.3509127776035551,0.025766152985555457,0.09967831558819536,0.4476277042410929,0.40203352047368646,0.7846893897163331,0.10530221972261862,False,Gabpa
Ets2_828,0.37667893058911056,0.3509127776035551,0.025766152985555457,0.09967831558819536,0.4476277042410929,0.40203352047368646,0.7846893897163331,0.10530221972261862,False,Ets2
Gm4881_292,0.37667893058911056,0.3509127776035551,0.025766152985555457,0.09967831558819536,0.4476277042410929,0.40203352047368646,0.7846893897163331,0.10530221972261862,False,Gm4881
Tbx1_763,-0.10027807227109678,-0.12563411238682873,0.025356040115731948,-0.3235116917930853,-0.1729225768193386,0.9655056347411741,0.9888439614662711,0.00487223420730631,False,Tbx1
Tbx10_770,-0.10027807227109678,-0.12563411238682873,0.025356040115731948,-0.3235116917930853,-0.1729225768193386,0.9655056347411741,0.9888439614662711,0.00487223420730631,False,Tbx10
Hmga1_776,0.15736010587915414,0.1325596313812321,0.024800474497922026,0.23932311985588262,0.1952970320839166,0.5643202856442026,0.9011779824034007,0.04518942750914534,False,Hmga1
Hmga1rs1_777,0.15736010587915414,0.1325596313812321,0.024800474497922026,0.23932311985588262,0.1952970320839166,0.5643202856442026,0.9011779824034007,0.04518942750914534,False,Hmga1rs1
Hmga2_14,0.15736010587915414,0.1325596313812321,0.024800474497922026,0.23932311985588262,0.1952970320839166,0.5643202856442026,0.9011779824034007,0.04518942750914534,False,Hmga2
Bcl11a_795,-0.7916259529371696,-0.8163872908341683,0.024761337896998636,-0.04359458333222453,-2.3511231830111665,0.5369549087517321,0.8969587680284616,0.04722752042222541,False,Bcl11a
Bcl11b_814,-0.7916259529371696,-0.8163872908341683,0.024761337896998636,-0.04359458333222453,-2.3511231830111665,0.5369549087517321,0.8969587680284616,0.04722752042222541,False,Bcl11b
Gm5294_352,0.11016445896004057,0.0855273894578521,0.02463706950218847,0.35109602756479474,0.13467559534761608,0.7599860521889987,0.9638436868745851,0.01599339289414213,False,Gm5294
Foxl1_378,0.11016445896004057,0.0855273894578521,0.02463706950218847,0.35109602756479474,0.13467559534761608,0.7599860521889987,0.9638436868745851,0.01599339289414213,False,Foxl1
Sebox_397,0.2343898512364162,0.21012361348227834,0.02426623775413786,0.15308145293070585,0.28954735193201386,0.49236759705509037,0.8668028355341112,0.06207967666139877,False,Sebox
Nkx61_499,0.14668491838996744,0.12273598564994412,0.023948932740023327,0.2483192465333581,0.18232420700772609,0.7144106315243394,0.9555170737487284,0.01976154830691744,False,Nkx61
NP_606,0.14668491838996744,0.12273598564994412,0.023948932740023327,0.2483192465333581,0.18232420700772609,0.7144106315243394,0.9555170737487284,0.01976154830691744,False,NP
Tlx2_574,0.26070406757986847,0.23686833422654965,0.023835733353318816,0.13436049681076076,0.320526500725625,0.8128719014840607,0.9662439583678458,0.0149132085775869,False,Tlx2
Ahrr_36,0.006801924478449039,-0.016927473760537146,0.023729398238986184,,-0.007322591864557787,0.5664347184744121,0.9011779824034007,0.04518942750914534,False,Ahrr
Ahr_28,0.006801924478449039,-0.016927473760537146,0.023729398238986184,,-0.007322591864557787,0.5664347184744121,0.9011779824034007,0.04518942750914534,False,Ahr
NP_586,0.11627568141827704,0.09266341784601421,0.02361226357226283,0.3149090515855917,0.14335364395323558,0.6332961208901697,0.9216475612716155,0.035435121741128346,False,NP
Pax1_855,-0.05136621569985153,-0.07496584916661653,0.023599633466764997,-0.5485596178204786,-0.0941347091083229,0.7556254217156865,0.9638436868745851,0.01599339289414213,False,Pax1
Pax8_854,-0.05136621569985153,-0.07496584916661653,0.023599633466764997,-0.5485596178204786,-0.0941347091083229,0.7556254217156865,0.9638436868745851,0.01599339289414213,False,Pax8
Zic1_181,0.0637208688731134,0.04028256676702251,0.023438302106090894,0.6248125202525316,0.07313706041773418,0.7853708587314124,0.9638436868745851,0.01599339289414213,False,Zic1
Zbtb7b_174,0.3808466392698797,0.35750367931527793,0.023342959954601783,0.08879651066160478,0.4533070231319456,0.554619862506585,0.9011779824034007,0.04518942750914534,False,Zbtb7b
Pax2_612,-0.12539677892568618,-0.148305670585286,0.022908891659599806,-0.23960587189295546,-0.21231884624953062,0.9109435711875208,0.9888439614662711,0.00487223420730631,False,Pax2
Sp2_150,0.25436022671256864,0.2315017186393037,0.02285850807326495,0.1318059496903796,0.31374617720830233,0.8431867429745685,0.9772545431058731,0.009992301922857551,False,Sp2
Hmx3_520,-0.08931934214653017,-0.1121505660039649,0.022831223857434732,-0.32652609139610267,-0.15318170207862963,0.9385337258101785,0.9888439614662711,0.00487223420730631,False,Hmx3
NP_590,-0.08931934214653017,-0.1121505660039649,0.022831223857434732,-0.32652609139610267,-0.15318170207862963,0.9385337258101785,0.9888439614662711,0.00487223420730631,False,NP
Zfy1_213,0.10092600356488882,0.07814519345234613,0.022780810112542682,0.3536023873151834,0.12371333454728208,0.9309376539755656,0.9888439614662711,0.00487223420730631,False,Zfy1
Zfa_208,0.10092600356488882,0.07814519345234613,0.022780810112542682,0.3536023873151834,0.12371333454728208,0.9309376539755656,0.9888439614662711,0.00487223420730631,False,Zfa
Cdc5l_645,0.31394504911733695,0.2916082645252194,0.022336784592117576,0.10340140903515922,0.381589774838861,0.4283779419733772,0.8004859000434718,0.0966463134476742,False,Cdc5l
Rhox11_552,-0.03989634102496242,-0.06212904944639705,0.022232708421434627,-0.646315370667589,-0.07553930740500915,0.9450293762535866,0.9888439614662711,0.00487223420730631,False,Rhox11
Foxb2_325,0.19240597907785983,0.17062437107907727,0.021781607998782565,0.16756703644103135,0.2406381590365646,0.6162065250627677,0.9075157839101693,0.042145812787191324,False,Foxb2
Foxb1_326,0.19240597907785983,0.17062437107907727,0.021781607998782565,0.16756703644103135,0.2406381590365646,0.6162065250627677,0.9075157839101693,0.042145812787191324,False,Foxb1
Lhx5_471,0.30463128670045975,0.2833808097931161,0.021250476907343663,0.10116456810645409,0.37184436057250286,0.6615011672963738,0.9252892805661775,0.033722469085021696,False,Lhx5
Dlx4_427,0.11860035679399553,0.09747514521537802,0.021125211578617506,0.27158363267649255,0.14800703505086973,0.5694955919674571,0.9011779824034007,0.04518942750914534,False,Dlx4
Gm4881_295,0.6048689028648426,0.58377739099664,0.021091511868202573,0.049793981796990475,0.6729440730077553,0.5336388216379075,0.8963410009183239,0.04752673738783573,False,Gm4881
ENSMUSG00000044690_289,0.2715648914896907,0.25053759829512473,0.021027293194565977,0.11263621818408712,0.3346269031443076,0.5115013290317882,0.8733817746784327,0.058795874973840485,False,ENSMUSG00000044690
Etv5_276,0.2715648914896907,0.25053759829512473,0.021027293194565977,0.11263621818408712,0.3346269031443076,0.5115013290317882,0.8733817746784327,0.058795874973840485,False,Etv5
Tbx21_762,-0.15799693396440365,-0.1789709905414208,0.020974056577017147,-0.17718759067307308,-0.2661840053314532,0.9279009467560133,0.9888439614662711,0.00487223420730631,False,Tbx21
Tcf7_726,0.13668374561206476,0.11585451587414286,0.020829229737921895,0.22936464558153596,0.17155161178247524,0.5819364582578093,0.9024083884809244,0.04459687628843173,False,Tcf7
Hoxb4_511,0.21801327888148223,0.19777715670299706,0.020236122178485166,0.13578046725964224,0.2724953095238394,0.7377377594815671,0.9638436868745851,0.01599339289414213,False,Hoxb4
Irf9_629,0.011115302076984546,-0.009076562954691218,0.020191865031675763,,0.0014698903571724832,0.7475854181104166,0.9638436868745851,0.01599339289414213,False,Irf9
Sox30_736,-0.10805692848200509,-0.12776883253646037,0.01971190405445529,-0.2388696718204653,-0.18100694403614476,0.5719735845891055,0.9011779824034007,0.04518942750914534,False,Sox30
Pax4_475,0.038578291576512914,0.019415812754389188,0.019162478822123727,0.9033988906630717,0.04123884925581066,0.669072815398282,0.9278651307881836,0.032515145775944485,False,Pax4
Isx_482,0.11446021044415629,0.09566615303585797,0.018794057408298315,0.24744159702448396,0.14412885774081213,0.8205613018972602,0.9714318627657917,0.012587655859461769,False,Isx
Prop1_539,0.3462055002949033,0.32763518659032437,0.018570313704578956,0.07690970670231886,0.4189135091531506,0.9305234973326854,0.9888439614662711,0.00487223420730631,False,Prop1
Alx3_419,0.3462055002949033,0.32763518659032437,0.018570313704578956,0.07690970670231886,0.4189135091531506,0.9305234973326854,0.9888439614662711,0.00487223420730631,False,Alx3
Hlx_518,0.3462055002949033,0.32763518659032437,0.018570313704578956,0.07690970670231886,0.4189135091531506,0.9305234973326854,0.9888439614662711,0.00487223420730631,False,Hlx
Lmx1b_515,0.3462055002949033,0.32763518659032437,0.018570313704578956,0.07690970670231886,0.4189135091531506,0.9305234973326854,0.9888439614662711,0.00487223420730631,False,Lmx1b
Hoxc5_441,0.3462055002949033,0.32763518659032437,0.018570313704578956,0.07690970670231886,0.4189135091531506,0.9305234973326854,0.9888439614662711,0.00487223420730631,False,Hoxc5
Rbpsuhrs3_825,-0.116116411701372,-0.13448148621823133,0.018365074516859328,-0.20871646978554684,-0.1931380675142146,0.5943825944506766,0.9024083884809244,0.04459687628843173,False,Rbpsuhrs3
Rbpj_824,-0.116116411701372,-0.13448148621823133,0.018365074516859328,-0.20871646978554684,-0.1931380675142146,0.5943825944506766,0.9024083884809244,0.04459687628843173,False,Rbpj
Ppara_670,-0.14045682441960486,-0.15849981989939688,0.018042995479792018,-0.17130930471002492,-0.2335800875531709,0.620858400239632,0.911143276225217,0.04041332535256553,False,Ppara
Irf5_635,0.05580921972148345,0.03779132712820761,0.01801789259327584,0.5257917902390066,0.06598620633142577,0.8693589592073862,0.9872480839303208,0.005573700477512023,False,Irf5
Dlx1_528,0.21339064332365093,0.19551976562233295,0.017870877701317983,0.12146659097998179,0.2683807385440642,0.9619064219522544,0.9888439614662711,0.00487223420730631,False,Dlx1
Sox10_735,-0.02091171464141933,-0.03867431428964935,0.01776259964823002,-0.916304065762364,-0.04363552784726138,0.7992914726546403,0.9638436868745851,0.01599339289414213,False,Sox10
Foxa1_306,0.044170403703557744,0.02668421626142464,0.017486187442133105,0.670348078513992,0.050226275713162176,0.8975988429593141,0.9884952911585654,0.005025395170462755,False,Foxa1
Pax5_694,-0.09423541147689078,-0.11168631044352831,0.017450898966637526,-0.24186907722574852,-0.1567571616193528,0.699433300240184,0.9475582390186348,0.02339408784312973,False,Pax5
Elk4_280,0.3193169703967208,0.30211657702584976,0.017200393370871037,0.07703286569379453,0.39035597441842984,0.699819205470816,0.9475582390186348,0.02339408784312973,False,Elk4
Pou5f1_618,-0.006000585051078901,-0.02304164514152267,0.01704106009044377,-2.2184395139405595,-0.021103134801826608,0.7625001930978801,0.9638436868745851,0.01599339289414213,False,Pou5f1
Hoxb5_512,0.13651607340760044,0.11972888240957866,0.016787190998021784,0.18094827866606422,0.17392370663662812,0.8343639521364542,0.9772545431058731,0.009992301922857551,False,Hoxb5
Emx2_535,0.08831127391233902,0.07247083177265029,0.01584044213968873,0.26988836794843324,0.11155359746487575,0.8415564033058669,0.9772545431058731,0.009992301922857551,False,Emx2
Zfp128_223,0.13963655186851776,0.12414653134036817,0.015490020528149587,0.161779418476478,0.17873572505512797,0.761044330505965,0.9638436868745851,0.01599339289414213,False,Zfp128
Hif3a_869,-0.41023220605421346,-0.4256926349671272,0.01546042891291377,-0.05178902752582933,-0.7808157905637227,0.8921040663215202,0.9884952911585654,0.005025395170462755,False,Hif3a
Klf7_171,-0.06256106501346374,-0.0778098582048891,0.015248793191425358,-0.31164347826477484,-0.10498511116818506,0.6825315714774007,0.9406138219422929,0.026588643760083408,False,Klf7
Zic4_187,0.13717305696225823,0.12204623051448321,0.015126826447775021,0.160594140760739,0.17582431039500793,0.9095665987891324,0.9888439614662711,0.00487223420730631,False,Zic4
Pit1_623,0.2155002004835716,0.20059243482975592,0.014907765653815686,0.09897837881024557,0.2726757700376139,0.8488981814347512,0.9805111507421629,0.00854746300766699,False,Pit1
Zfp3_200,-0.013450168133208833,-0.028335768000238352,0.014885599867029519,-1.1374945384630815,-0.030461516979665787,0.654966928809128,0.9252892805661775,0.033722469085021696,False,Zfp3
Atf6_111,-0.13357742785903648,-0.14838204138449998,0.0148046135254635,-0.14812843984127175,-0.21923592811523257,0.6912192900558543,0.9466698972504092,0.023801432606816244,False,Atf6
Atf6b_100,-0.13357742785903648,-0.14838204138449998,0.0148046135254635,-0.14812843984127175,-0.21923592811523257,0.6912192900558543,0.9466698972504092,0.023801432606816244,False,Atf6b
Klf1_214,-0.3356368063159161,-0.3500975240851891,0.014460717769273046,-0.0589632268087682,-0.6057430641635589,0.435092120566992,0.8062001057564852,0.0935571492126688,False,Klf1
Mafg_123,-0.36754602435026384,-0.38140167145435283,0.013855647104088986,-0.05161935701737269,-0.6768578928097171,0.7668728061310229,0.9638436868745851,0.01599339289414213,False,Mafg
Nr3c1_673,-0.009636647018359817,-0.023340044576175632,0.013703397557815815,-1.3873894790920787,-0.02398594694799947,0.9028234371606706,0.9888439614662711,0.00487223420730631,False,Nr3c1
Spz1_775,0.14988515088749754,0.1362719705989147,0.013613180288582855,0.13051758674606725,0.19292455954521043,0.9266589574986417,0.9888439614662711,0.00487223420730631,False,Spz1
Fev_291,0.43209964336601187,0.418656133692338,0.013443509673673859,0.0436532801307551,0.5113444495463919,0.6852101223569638,0.942832024834387,0.025565674373585808,False,Fev
Zfp161_209,0.13075252497231304,0.1175220326681362,0.013230492304176847,0.14579274152226365,0.16881822717780215,0.8066795108151987,0.9662439583678458,0.0149132085775869,False,Zfp161
E2f8_263,0.30891943999587385,0.29696798927722223,0.011951450718651613,0.0541316321674779,0.3817747628249871,0.8910057237156712,0.9884952911585654,0.005025395170462755,False,E2f8
Vsx2_431,0.06374357892218294,0.051837681067700044,0.011905897854482893,0.27676162963134554,0.08105410102535142,0.7577387042516386,0.9638436868745851,0.01599339289414213,False,Vsx2
Klf3_804,-0.11260696640204192,-0.12335058669004326,0.01074362028800134,-0.12696291731132325,-0.1811147241347359,0.39727097845050463,0.7846893897163331,0.10530221972261862,False,Klf3
Klf6_794,-0.11260696640204192,-0.12335058669004326,0.01074362028800134,-0.12696291731132325,-0.1811147241347359,0.39727097845050463,0.7846893897163331,0.10530221972261862,False,Klf6
Klf2_819,-0.11260696640204192,-0.12335058669004326,0.01074362028800134,-0.12696291731132325,-0.1811147241347359,0.39727097845050463,0.7846893897163331,0.10530221972261862,False,Klf2
Arid5a_9,0.16484115791740575,0.1547120268848077,0.010129131032598049,0.08584964424408205,0.21384692597681404,0.6361431915664277,0.9216697501396983,0.03542466613165856,False,Arid5a
En1_563,0.0529080118103508,0.042978481725933604,0.009929530084417194,0.2740348900121503,0.06756058727304512,0.9152138673982179,0.9888439614662711,0.00487223420730631,False,En1
Lhx4_454,0.0529080118103508,0.042978481725933604,0.009929530084417194,0.2740348900121503,0.06756058727304512,0.9152138673982179,0.9888439614662711,0.00487223420730631,False,Lhx4
Ubp1_836,0.1600102084135794,0.15017609385651884,0.00983411455706057,0.08569861357348657,0.20800920078560461,0.9624600983100077,0.9888439614662711,0.00487223420730631,False,Ubp1
Tcfcp2l1_391,0.1600102084135794,0.15017609385651884,0.00983411455706057,0.08569861357348657,0.20800920078560461,0.9624600983100077,0.9888439614662711,0.00487223420730631,False,Tcfcp2l1
Prdm4_186,0.12652102658868936,0.1181400172073677,0.00838100938132165,0.09143060223166741,0.1664976065012617,0.9385337258101785,0.9888439614662711,0.00487223420730631,False,Prdm4
Zbtb1_182,0.051735397814073485,0.04366332927701036,0.008072068537063125,0.2207884489607162,0.06722479612654104,0.8690855408758213,0.9872480839303208,0.005573700477512023,False,Zbtb1
Hoxa4_396,0.18594771739706514,0.17788248470114165,0.008065232695923491,0.05927413637265655,0.24112640802439586,0.8982860409645599,0.9884952911585654,0.005025395170462755,False,Hoxa4
Bcl6_162,0.07916171245960046,0.07131565391039224,0.007846058549208224,0.13739230555736018,0.10465694709395239,0.7360351487611585,0.9638436868745851,0.01599339289414213,False,Bcl6
Hoxa9_508,0.20869363238494387,0.20087729163857898,0.007816340746364892,0.05096942024424192,0.2687762664155729,0.8123329620175577,0.9662439583678458,0.0149132085775869,False,Hoxa9
Hoxc4_581,0.1988709381805462,0.19154736599268135,0.007323572187864835,0.04983747847210384,0.2572631004447902,0.6975049402011494,0.9475582390186348,0.02339408784312973,False,Hoxc4
E2f1_261,0.32269681845497944,0.3158713009299712,0.006825517525008262,0.02833500056446325,0.3997552297808942,0.8317888637815681,0.9768811955463955,0.010158250258665423,False,E2f1
Rfx7_709,0.2995848536782542,0.2929142172943272,0.006670636383927009,0.0297755211728963,0.3743434720458339,0.9923785036151792,0.9968995901920137,0.0013485825324557781,False,Rfx7
Max_91,0.1846386206589888,0.17835579622530592,0.0062828244336828876,0.045371107480487095,0.24061622061821078,0.9889143751669072,0.9953885415829425,0.002007362944961103,False,Max
Lhx8_465,0.33007750232022154,0.32404833568982605,0.006029166630395488,0.02417015476232194,0.40823677371083283,0.6324306954568242,0.9216475612716155,0.035435121741128346,False,Lhx8
Pax7_467,-0.03407477648776588,-0.03995517195727007,0.005880395469504196,-0.2196242774654877,-0.05441473026050725,0.9668901385238768,0.9888439614662711,0.00487223420730631,False,Pax7
Meox1_398,0.01872345785608495,0.012908154456504504,0.005815303399580444,0.4384498574338868,0.02263882766538884,0.8057382415723626,0.9662439583678458,0.0149132085775869,False,Meox1
Pax6_614,0.0670723787051528,0.06131701557527804,0.005755363129874756,0.11459852753280382,0.08976211973238579,0.829757172467422,0.9768811955463955,0.010158250258665423,False,Pax6
Noto_573,0.1433852776953784,0.13774073224829828,0.005644545447080124,0.051952164672016514,0.18974614366871875,0.9309376539755656,0.9888439614662711,0.00487223420730631,False,Noto
Gm4881_294,0.3143790288313097,0.30917256168742785,0.005206467143881843,0.02156271584911972,0.3915211599649911,0.7776368397104542,0.9638436868745851,0.01599339289414213,False,Gm4881
Foxl1_370,0.3978495348786556,0.39281242449726433,0.005037110381391263,0.01640982281850654,0.4806073773354101,0.7623678071381432,0.9638436868745851,0.01599339289414213,False,Foxl1
Gm5294_344,0.3978495348786556,0.39281242449726433,0.005037110381391263,0.01640982281850654,0.4806073773354101,0.7623678071381432,0.9638436868745851,0.01599339289414213,False,Gm5294
Zscan20_226,0.053521167559489886,0.04895915570219151,0.004562011857298376,0.11010224415910497,0.07209229861805107,0.9782464569814696,0.992020380741458,0.003479405312929492,False,Zscan20
Irf1_631,0.10383933561579854,0.09930291933349103,0.004536416282307512,0.05608484884161702,0.1395626515907537,0.7340722080997779,0.9638436868745851,0.01599339289414213,False,Irf1
Tcfcp2_389,0.19269043535278155,0.18816701087578613,0.0045234244769954135,0.030051277918189304,0.25148124186991255,0.9290050847832082,0.9888439614662711,0.00487223420730631,False,Tcfcp2
Nobox_476,0.16505985885336144,0.16072758787962826,0.004332270973733177,0.0334024974776472,0.21771925521348087,0.8539362773571073,0.9805111507421629,0.00854746300766699,False,Nobox
Zic3_229,0.0398226505812956,0.03606836712937972,0.003754283451915884,0.11761687698111553,0.0537307055766001,0.9047493612245424,0.9888439614662711,0.00487223420730631,False,Zic3
Foxl1_365,-0.12201866420793214,-0.12558421814942602,0.003565553941493882,-0.035990040405777426,-0.190670253181353,0.9008980847676462,0.9888439614662711,0.00487223420730631,False,Foxl1
Arid3b_6,0.35176463132804087,0.3492242909970092,0.0025403403310316763,0.00827210798040489,0.43348772287557735,0.7982183270020371,0.9638436868745851,0.01599339289414213,False,Arid3b
Sox5_738,0.013479789878839613,0.011790980238231937,0.0016888096406076757,0.11729642853618283,0.018114803103724816,0.9609375326914554,0.9888439614662711,0.00487223420730631,False,Sox5
Sox8_731,0.013479789878839613,0.011790980238231937,0.0016888096406076757,0.11729642853618283,0.018114803103724816,0.9609375326914554,0.9888439614662711,0.00487223420730631,False,Sox8
NP_607,0.5657747525479326,0.5642098156472519,0.0015649369006807134,0.002658225582056085,0.6461555442367557,0.9245893739708234,0.9888439614662711,0.00487223420730631,False,NP
Hoxa11_507,0.33833186057688236,0.3370570977356743,0.0012747628412080325,0.003204947821326397,0.4197486513028388,0.9087405454613008,0.9888439614662711,0.00487223420730631,False,Hoxa11
Phox2a_415,0.030049117707262506,0.028795764035401492,0.0012533536718610135,0.03392038658106921,0.04183513799796187,0.9446146464412501,0.9888439614662711,0.00487223420730631,False,Phox2a
Hoxd1_530,0.030049117707262506,0.028795764035401492,0.0012533536718610135,0.03392038658106921,0.04183513799796187,0.9446146464412501,0.9888439614662711,0.00487223420730631,False,Hoxd1
Prrx1_455,0.030049117707262506,0.028795764035401492,0.0012533536718610135,0.03392038658106921,0.04183513799796187,0.9446146464412501,0.9888439614662711,0.00487223420730631,False,Prrx1
En2_517,0.030049117707262506,0.028795764035401492,0.0012533536718610135,0.03392038658106921,0.04183513799796187,0.9446146464412501,0.9888439614662711,0.00487223420730631,False,En2
Cenpb_243,0.06996525907976572,0.0692789255140735,0.0006863335656922265,0.0033483534442923174,0.09710116870962311,0.9446146464412501,0.9888439614662711,0.00487223420730631,False,Cenpb
Nkx63_567,0.11930173287015952,0.11902406085116465,0.0002776720189948678,-0.0029001035716159336,0.16242003934295,0.8860657996024577,0.9884952911585654,0.005025395170462755,False,Nkx63
Pgr_849,0.09681726696834186,0.09654120953585303,0.00027605743248883263,-0.0035862966684246586,0.13314162140957517,0.8988358543187862,0.9884952911585654,0.005025395170462755,False,Pgr
Etv4_278,0.2748925395928481,0.27469621678873635,0.00019632280411174818,-0.0016923484948327219,0.35026456199578015,0.8380263394344403,0.9772545431058731,0.009992301922857551,False,Etv4
Lhx3_459,0.289081555743901,0.288961440337791,0.0001201154061100107,-0.001987665906153618,0.36627632487744116,0.914938289219357,0.9888439614662711,0.00487223420730631,False,Lhx3
Xbp1_103,-0.1297144688200628,-0.12959774419794454,-0.00011672462211825829,0.0071892682581417905,-0.20034253828909335,0.9670285944607635,0.9888439614662711,0.00487223420730631,False,Xbp1
Hoxb8_560,0.13566218702154925,0.13581261416739673,-0.00015042714584748151,-0.0070429811494023865,0.1836293008155701,0.8393836746294099,0.9772545431058731,0.009992301922857551,False,Hoxb8
NP_592,0.13566218702154925,0.13581261416739673,-0.00015042714584748151,-0.0070429811494023865,0.1836293008155701,0.8393836746294099,0.9772545431058731,0.009992301922857551,False,NP
Zfp384_811,0.04876109351808521,0.049030590470633226,-0.0002694969525480137,-0.022514859502851158,0.06887142176745169,0.8516207238186436,0.9805111507421629,0.00854746300766699,False,Zfp384
Hmx1_570,0.31150148125353033,0.3120981887814389,-0.0005967075279085798,-0.005141599768705794,0.391547598722402,0.9998614252317857,0.9998614252317857,6.018642742293947e-05,False,Hmx1
Foxa2_307,0.07621112664059206,0.07696011975715406,-0.0007489931165619995,-0.023387530402940136,0.10646306474624011,0.8790751909052982,0.9884952911585654,0.005025395170462755,False,Foxa2
Foxs1_329,0.24603742721655597,0.24686304364464928,-0.000825616428093312,-0.007826037493674434,0.317825284329074,0.9059877519237511,0.9888439614662711,0.00487223420730631,False,Foxs1
Foxc2_316,0.24603742721655597,0.24686304364464928,-0.000825616428093312,-0.007826037493674434,0.317825284329074,0.9059877519237511,0.9888439614662711,0.00487223420730631,False,Foxc2
Elk3_272,0.27353598741254903,0.2746483129591765,-0.0011123255466274906,-0.008541362138535579,0.3494696259524229,0.7877754253240132,0.9638436868745851,0.01599339289414213,False,Elk3
Zfx_240,0.08146229570336896,0.08263949182886104,-0.0011771961254920804,-0.029235337234742097,0.11376835725827993,0.9142493885750549,0.9888439614662711,0.00487223420730631,False,Zfx
Lbx1_451,0.057778300240415414,0.05937349073579584,-0.0015951904953804275,-0.05061568422713916,0.08212470828654,0.7944653312697743,0.9638436868745851,0.01599339289414213,False,Lbx1
Pparg_653,-0.1334672337084606,-0.1318309674618546,-0.001636266246605983,0.023771616880543064,-0.20531232009274913,0.7751080238945777,0.9638436868745851,0.01599339289414213,False,Pparg
Foxc1_320,0.28786001035051345,0.2897773924654023,-0.0019173821148888437,-0.0121058099732864,0.3660493335400864,0.9595535056035867,0.9888439614662711,0.00487223420730631,False,Foxc1
NP_591,0.2895647490987709,0.2916845194443289,-0.002119770345557992,-0.013029751409190455,0.36806946771101107,0.9585847589236224,0.9888439614662711,0.00487223420730631,False,NP
Hoxb9_428,0.2895647490987709,0.2916845194443289,-0.002119770345557992,-0.013029751409190455,0.36806946771101107,0.9585847589236224,0.9888439614662711,0.00487223420730631,False,Hoxb9
Hoxb7_514,0.2279031480227939,0.23017306416862815,-0.0022699161458342443,-0.01744566634989682,0.29752964689287636,0.6493335259529813,0.9252892805661775,0.033722469085021696,False,Hoxb7
Pou4f3_446,0.1851598996208713,0.18776107064427852,-0.002601171023407234,-0.02393210692585643,0.2466640526156499,0.7990231506169125,0.9638436868745851,0.01599339289414213,False,Pou4f3
Alx1_505,0.17456141050968418,0.1772014198218773,-0.0026400093121931034,-0.025673050772693547,0.23374257515849856,0.8984234897361819,0.9884952911585654,0.005025395170462755,False,Alx1
Alx4_521,0.17456141050968418,0.1772014198218773,-0.0026400093121931034,-0.025673050772693547,0.23374257515849856,0.8984234897361819,0.9884952911585654,0.005025395170462755,False,Alx4
Hesx1_523,0.17456141050968418,0.1772014198218773,-0.0026400093121931034,-0.025673050772693547,0.23374257515849856,0.8984234897361819,0.9884952911585654,0.005025395170462755,False,Hesx1
Shox2_463,0.17456141050968418,0.1772014198218773,-0.0026400093121931034,-0.025673050772693547,0.23374257515849856,0.8984234897361819,0.9884952911585654,0.005025395170462755,False,Shox2
Sox21_745,0.014762952817363749,0.017476054474630454,-0.0027131016572667054,-0.26195058473836597,0.023070084372699307,0.9462736546396079,0.9888439614662711,0.00487223420730631,False,Sox21
Fezf2_159,0.06348668327251897,0.06640130576596381,-0.002914622493444846,-0.07433958073426747,0.09077756101080939,0.8719572079157822,0.9872480839303208,0.005573700477512023,False,Fezf2
Fezf1_177,0.06348668327251897,0.06640130576596381,-0.002914622493444846,-0.07433958073426747,0.09077756101080939,0.8719572079157822,0.9872480839303208,0.005573700477512023,False,Fezf1
Klf8_194,-0.1477550437507035,-0.1447016333402343,-0.003053410410469193,0.03568880511954101,-0.22807781770532345,0.6073132624726967,0.9075157839101693,0.042145812787191324,False,Klf8
Tead4_868,-0.19497992375594977,-0.19191096946713684,-0.0030689542888129306,0.027015052401785953,-0.31015597782230314,0.88510576659728,0.9884952911585654,0.005025395170462755,False,Tead4
Clock_52,0.1930921027865414,0.1964314584693039,-0.0033393556827625015,-0.0283411521130167,0.2567229929618143,0.7863057260087021,0.9638436868745851,0.01599339289414213,False,Clock
Nfix_722,0.2571956787288042,0.2605986544190016,-0.003402975690197374,-0.021719068957662194,0.33216044085438046,0.9576160734017456,0.9888439614662711,0.00487223420730631,False,Nfix
Uncx_469,0.2020710976459284,0.20581729379004982,-0.0037461961441214164,-0.029929746445328958,0.2677685229724292,0.8403340938405621,0.9772545431058731,0.009992301922857551,False,Uncx
Eomes_768,0.04395697987579659,0.04807422745488554,-0.004117247579088955,-0.1402238596044669,0.06490437277290673,0.9696594413646631,0.9888439614662711,0.00487223420730631,False,Eomes
E2f3_258,0.20308191845264353,0.2075108835823528,-0.004428965129709278,-0.03449260230769778,0.26938797109840873,0.8216419156726538,0.9714318627657917,0.012587655859461769,False,E2f3
Neurog1_85,-0.012941029389047103,-0.00819465618914764,-0.004746373199899463,0.8877298875579626,-0.015327306069230008,0.9664747767187974,0.9888439614662711,0.00487223420730631,False,Neurog1
Hoxd8_460,0.06694999567035825,0.07178394607180474,-0.004833950401446491,-0.10869306252049508,0.09675702256697652,0.9395009144998925,0.9888439614662711,0.00487223420730631,False,Hoxd8
Cdx2_473,0.20551046035582596,0.2121655950875922,-0.006655134731766238,-0.049167404842962226,0.2736209507432618,0.9709057490133682,0.9888439614662711,0.00487223420730631,False,Cdx2
