,Lym,others,delta,log2fc,A,p-val,p-adj,p-adj-log,is_significant,tf_name
Foxg1_299,-0.08795086865268148,0.012749618460305161,-0.10070048711298664,,-0.055292389430172104,0.31469224577638244,0.6853242158400373,0.1641039221737104,False,Foxg1
Gm4881_293,0.445762271903558,0.5471656337575448,-0.1014033618539868,-0.27665415522805303,0.5815575272830893,0.634516490179804,0.9138997394665197,0.039101446481490026,False,Gm4881
Fosl2_113,-0.5739292409375482,-0.47179754656308964,-0.10213169437445851,0.2696635974376102,-1.0675257197599561,0.19408651287070544,0.5644596684948138,0.24836708363431514,False,Fosl2
Mitf_62,-0.3937531346706859,-0.2915874831106419,-0.10216565156004398,0.41526440540478216,-0.6053109428690079,0.44952179049232177,0.7977428958032753,0.09813705467086536,False,Mitf
Pparg_653,-0.21011911913923043,-0.10786405464053206,-0.10225506449869837,0.936017984907276,-0.24980786219346243,0.30625534311201785,0.6803960015738029,0.1672382472339778,False,Pparg
Pou4f3_446,0.0066764360080197845,0.10934293066239109,-0.1026664946543713,-2.965754072483682,0.08135283164451908,0.39353853099240477,0.752930551703473,0.12324508011125421,False,Pou4f3
Nkx61_499,-0.039114808857093994,0.0642041888243459,-0.1033189976814399,,0.017985584634211543,0.4292283918056039,0.7785042550655293,0.10873900936891248,False,Nkx61
NP_606,-0.039114808857093994,0.0642041888243459,-0.1033189976814399,,0.017985584634211543,0.4292283918056039,0.7785042550655293,0.10873900936891248,False,NP
Tcfl5_71,-0.1541644953116973,-0.050816692313658145,-0.10334780299803914,1.5863278164825705,-0.15600103596427167,0.14668861069617753,0.4882239797510512,0.31138089346082215,False,Tcfl5
Nkx25_421,0.155160644006224,0.2585863023717222,-0.10342565836549819,-0.6792242557632436,0.27127443402908763,0.23202918872589628,0.6178972785186312,0.20908371759808383,False,Nkx25
Hoxc6_406,0.22228145347833328,0.32587153945454356,-0.10359008597621028,-0.5123927486062986,0.34945190063944953,0.30297326005254865,0.6765124439654377,0.16972421045465422,False,Hoxc6
Pit1_622,0.044048793511394735,0.14797880737975896,-0.10393001386836423,-1.5386294199786168,0.13226596409136668,0.23687993041442634,0.6218098173378692,0.20634242545460615,False,Pit1
Dobox4_611,-0.05079916312865519,0.053680077049562014,-0.1044792401782172,,0.0020766448135356606,0.20651280644329606,0.5727808027766891,0.24201154619577545,False,Dobox4
Nfic_724,-0.023342886807278432,0.08201979715242085,-0.10536268395969928,,0.04171743054450512,0.3206620216705328,0.687584524132948,0.16267390679490443,False,Nfic
Foxc1_320,0.17073580548503556,0.2781265641429996,-0.10739075865796402,-0.6516785381590927,0.2921116941817286,0.44312234399179173,0.7901313691727448,0.10230069584414776,False,Foxc1
Arnt_25,-0.23378708271947363,-0.1250612396906848,-0.10872584302878882,0.8782947277541934,-0.28529141904335925,0.36422288850020823,0.7304087858572581,0.13643401145078748,False,Arnt
Foxs1_329,0.12066617051920021,0.23003089269255458,-0.10936472217335437,-0.855448877741519,0.23308862935157082,0.3330897472675487,0.6945275581323356,0.15831051723038864,False,Foxs1
Foxc2_316,0.12066617051920021,0.23003089269255458,-0.10936472217335437,-0.855448877741519,0.23308862935157082,0.3330897472675487,0.6945275581323356,0.15831051723038864,False,Foxc2
Hbp1_727,-0.15773487075908127,-0.0482558108885533,-0.10947905987052797,1.6987855142079242,-0.15681261614983097,0.5754397609541823,0.8857554435629821,0.052686169954874934,False,Hbp1
Nfil3_138,-0.29078296734450954,-0.18090439573915415,-0.10987857160535539,0.6626691580940677,-0.38806030375164724,0.2954887804190891,0.668259241870863,0.17505502633758463,False,Nfil3
Sox17_733,-0.28839740504432704,-0.17749486556873134,-0.1109025394755957,0.6782253293819173,-0.38260020347262697,0.19519296926407959,0.5644596684948138,0.24836708363431514,False,Sox17
Zfp354c_202,-0.3339707533099987,-0.22293518103805604,-0.11103557227194266,0.5629957708745188,-0.47083465746365866,0.3232805112283691,0.6887280456604384,0.1619522317706342,False,Zfp354c
Nr4a3_679,-0.581178018023169,-0.4690639850685841,-0.11211403295458494,0.2964305050498229,-1.074368140535839,0.6822029988419731,0.9138997394665197,0.039101446481490026,False,Nr4a3
Gm5454_290,0.20419820490959903,0.31724406288916407,-0.11304585797956504,-0.5921345682757866,0.3342491930073361,0.4282903883321627,0.7785042550655293,0.10873900936891248,False,Gm5454
Tcfcp2l1_391,0.10324142589806005,0.2170314147714917,-0.11378998887343166,-0.9829561993332646,0.21429446170491318,0.26679680474307854,0.6388135501568561,0.19462588042344353,False,Tcfcp2l1
Ubp1_836,0.10324142589806005,0.2170314147714917,-0.11378998887343166,-0.9829561993332646,0.21429446170491318,0.26679680474307854,0.6388135501568561,0.19462588042344353,False,Ubp1
Tcfec_53,-0.4090903504992172,-0.29480458296789736,-0.11428576753131986,0.45551428818470263,-0.6258173274394632,0.3267053251625214,0.6926781172916919,0.1594685321402379,False,Tcfec
Dlx3_401,-0.0054784245841510044,0.10898566552452094,-0.11446409010867194,-5.725673610551723,0.07279678433003645,0.2107806116497124,0.577355588431821,0.2385566261373241,False,Dlx3
Emx1_491,-0.06596953368178908,0.048932352876159435,-0.11490188655794852,,-0.012342372895558177,0.3352356648571774,0.6973534349151661,0.15654705557570292,False,Emx1
Prkrir_774,-0.028659965033662874,0.08691286216686472,-0.1155728272005276,,0.0414202567820621,0.32275570140252163,0.6887280456604384,0.1619522317706342,False,Prkrir
Nr5a1_848,-0.7540554125433986,-0.6381916760020311,-0.1158637365413675,0.23064144513619583,-1.7184431953523882,0.3177977372772962,0.6853242158400373,0.1641039221737104,False,Nr5a1
Esrrg_676,-0.7540554125433986,-0.6381916760020311,-0.1158637365413675,0.23064144513619583,-1.7184431953523882,0.3177977372772962,0.6853242158400373,0.1641039221737104,False,Esrrg
Nr5a2_675,-0.7540554125433986,-0.6381916760020311,-0.1158637365413675,0.23064144513619583,-1.7184431953523882,0.3177977372772962,0.6853242158400373,0.1641039221737104,False,Nr5a2
Pou2f3_487,-0.03492846454816633,0.08100283930000966,-0.11593130384817599,,0.032858587964693375,0.19667543011854838,0.5668880044593453,0.2465027327289661,False,Pou2f3
Rfx1_708,0.18355613548847494,0.2997506673728667,-0.11619453188439177,-0.6587884292394042,0.3122625118664623,0.2237618899397188,0.6017011796549756,0.22061913705887726,False,Rfx1
Mypop_649,0.04306608998873059,0.15964394722963093,-0.11657785724090033,-1.6744175420214682,0.13927959245138907,0.16989400428736656,0.5332616077631933,0.27305968227771843,False,Mypop
Sox14_743,-0.1632644495201125,-0.046045184409560444,-0.11721926511055204,1.8216079629454953,-0.1594841020694216,0.4010097189565466,0.7573673921192166,0.12069339703344063,False,Sox14
Mecp2_642,-0.19804155359707515,-0.08059925743077964,-0.1174422961662955,1.2769443530614624,-0.2164518299433574,0.2866721707764791,0.6550384834840791,0.18373318447566506,False,Mecp2
Arntl_89,-0.3172459268717169,-0.19766293148770112,-0.11958299538401576,0.6623619520464182,-0.42944852651067617,0.15152156813120304,0.4918269662472231,0.3081876631302355,False,Arntl
Olig3_78,-0.17024097828104787,-0.04927049459878015,-0.12097048368226772,1.7828939577014882,-0.1677268605192768,0.3211846076448691,0.687584524132948,0.16267390679490443,False,Olig3
Sp140_717,0.03627475149819095,0.15799377125048755,-0.1217190197522966,-1.8673502437896012,0.13374008578357355,0.2536394648584608,0.6279011846731066,0.20210869754921962,False,Sp140
IRC900814_720,0.03627475149819095,0.15799377125048755,-0.1217190197522966,-1.8673502437896012,0.13374008578357355,0.2536394648584608,0.6279011846731066,0.20210869754921962,False,IRC900814
Esr2_668,-0.5725929584175176,-0.45027063545505813,-0.12232232296245943,0.3339247913322346,-1.0333681215298909,0.3673477886337293,0.7304087858572581,0.13643401145078748,False,Esr2
ENSMUSG00000079994_752,-0.22095937467661372,-0.0984531266370979,-0.12250624803951582,1.1455495042526391,-0.25103434242722283,0.1687299927350362,0.5332616077631933,0.27305968227771843,False,ENSMUSG00000079994
Isx_482,0.02884737556002503,0.15204256025059942,-0.12319518469057439,-2.0804020725301644,0.12491696252017108,0.20786388395925592,0.5747208327650901,0.24054306005972623,False,Isx
Pax2_612,-0.30042343891952067,-0.17600815424144461,-0.12441528467807605,0.7509955576173739,-0.3925457228230877,0.2004176235996613,0.5723675234467654,0.242325016400731,False,Pax2
Elk4_280,0.20244553129964718,0.32708769811160837,-0.12464216681196119,-0.6479365223921685,0.33887119134599236,0.5401538399764445,0.8549124829397431,0.068078341554537,False,Elk4
Hand2_68,-0.20048800078343476,-0.07543249594530144,-0.12505550483813332,1.3934541645464404,-0.2141736963789269,0.25654851035983894,0.6279011846731066,0.20210869754921962,False,Hand2
Hand1_66,-0.20048800078343476,-0.07543249594530144,-0.12505550483813332,1.3934541645464404,-0.2141736963789269,0.25654851035983894,0.6279011846731066,0.20210869754921962,False,Hand1
Rfx8_711,0.07385256075317403,0.19936024024520316,-0.12550767949202912,-1.306176329939838,0.18473274468139714,0.25053241777236934,0.6279011846731066,0.20210869754921962,False,Rfx8
Rfx2_707,0.07385256075317403,0.19936024024520316,-0.12550767949202912,-1.306176329939838,0.18473274468139714,0.25053241777236934,0.6279011846731066,0.20210869754921962,False,Rfx2
Foxl1_367,0.45715958636623333,0.5835407839372058,-0.12638119757097244,-0.33336029193126615,0.6044036606387797,0.2407258425926292,0.6226398626589411,0.2057630783553643,False,Foxl1
Pou4f2_840,0.10904366448797317,0.23572256976590017,-0.126678905277927,-1.0274708033265576,0.22944409779667788,0.3330897472675487,0.6945275581323356,0.15831051723038864,False,Pou4f2
Pou4f1_841,0.10904366448797317,0.23572256976590017,-0.126678905277927,-1.0274708033265576,0.22944409779667788,0.3330897472675487,0.6945275581323356,0.15831051723038864,False,Pou4f1
Hoxb3_546,-0.0928263134923823,0.03408837386986416,-0.12691468736224645,,-0.04300511240339979,0.12665378004450883,0.45231568698071384,0.344558350014369,False,Hoxb3
Erf_288,0.3628717012475106,0.4899262524353256,-0.127054551187815,-0.4091731116429249,0.5123775732281385,0.34472847198088274,0.7054536247961452,0.1515315306794648,False,Erf
ENSMUSG00000044690_289,0.13308713683486878,0.2605369562816913,-0.12744981944682254,-0.9002787105488013,0.2591966019144098,0.6083994748694362,0.8988414352342425,0.04631691547096812,False,ENSMUSG00000044690
Etv5_276,0.13308713683486878,0.2605369562816913,-0.12744981944682254,-0.9002787105488013,0.2591966019144098,0.6083994748694362,0.8988414352342425,0.04631691547096812,False,Etv5
Hoxa4_396,0.06470271542362174,0.19230449601950622,-0.12760178059588448,-1.4266813515362606,0.17441102814278295,0.1895258170766312,0.5606714504790269,0.2512915577147598,False,Hoxa4
Nkx63_567,-0.04949400196226165,0.07829585139982992,-0.12778985336209156,,0.020627965738416146,0.2816120185176494,0.6530302773627955,0.18506668245118274,False,Nkx63
Pbx2_496,0.08996747131418512,0.2186375384853808,-0.1286700671711957,-1.1775646322358229,0.20702135667643168,0.2672587301676643,0.6388135501568561,0.19462588042344353,False,Pbx2
Pbx4_486,0.08996747131418512,0.2186375384853808,-0.1286700671711957,-1.1775646322358229,0.20702135667643168,0.2672587301676643,0.6388135501568561,0.19462588042344353,False,Pbx4
Nfat5_696,-0.26761389779029476,-0.13829757224364078,-0.12931632554665398,0.9319633763540823,-0.3272682463326305,0.17156730564652645,0.5366041261710508,0.27034599218135685,False,Nfat5
Zbtb6_228,-0.10659747060139514,0.023365360802929388,-0.12996283140432452,,-0.06132435466290963,0.2529714209059821,0.6279011846731066,0.20210869754921962,False,Zbtb6
Etv4_278,0.15772157758683936,0.2878197304719731,-0.13009815288513377,-0.8100923482093598,0.29015383369156067,0.4276657158889191,0.7785042550655293,0.10873900936891248,False,Etv4
Usf2_95,-0.3519217957237504,-0.2212683265419734,-0.13065346918177698,0.6511616494992416,-0.4872068913415891,0.23265786457524928,0.6178972785186312,0.20908371759808383,False,Usf2
E2f4_257,0.18821535391420394,0.31963739716276923,-0.1314220432485653,-0.7161198890699094,0.32645264258672674,0.16299955997938664,0.5190094292484442,0.2848247519138381,False,E2f4
Nkx22_462,0.06482241426718469,0.19633191486187038,-0.1315095005946857,-1.453891676795273,0.17705946279744264,0.2036391352524295,0.5727808027766891,0.24201154619577545,False,Nkx22
Gm5294_334,-0.02762986450401008,0.10393119264671725,-0.13156105715072733,,0.054015833421428884,0.3387417281701145,0.6975932000262385,0.15639776145489742,False,Gm5294
Foxl1_359,-0.02762986450401008,0.10393119264671725,-0.13156105715072733,,0.054015833421428884,0.3387417281701145,0.6975932000262385,0.15639776145489742,False,Foxl1
Foxd1_330,-0.02762986450401008,0.10393119264671725,-0.13156105715072733,,0.054015833421428884,0.3387417281701145,0.6975932000262385,0.15639776145489742,False,Foxd1
Nfe2l3_871,-0.5403394873478222,-0.407473452437104,-0.13286603491071824,0.39388840799503416,-0.9266087869533534,0.25699810393082934,0.6279011846731066,0.20210869754921962,False,Nfe2l3
Nfe2l1_117,-0.5403394873478222,-0.407473452437104,-0.13286603491071824,0.39388840799503416,-0.9266087869533534,0.25699810393082934,0.6279011846731066,0.20210869754921962,False,Nfe2l1
Nr1h3_655,-0.32597651230251173,-0.1926245807031713,-0.13335193159934045,0.7401095913809145,-0.43303982213431674,0.09825406543315725,0.3903607464506518,0.4085338602086681,False,Nr1h3
Nr1h2_688,-0.32597651230251173,-0.1926245807031713,-0.13335193159934045,0.7401095913809145,-0.43303982213431674,0.09825406543315725,0.3903607464506518,0.4085338602086681,False,Nr1h2
Nkx11_468,0.1361128425649383,0.2698473859428142,-0.1337345433778759,-0.9198513485227997,0.26661279438062563,0.07922403915035998,0.35154003133150674,0.45402521290172265,False,Nkx11
Nkx11_610,0.1361128425649383,0.2698473859428142,-0.1337345433778759,-0.9198513485227997,0.26661279438062563,0.07922403915035998,0.35154003133150674,0.45402521290172265,False,Nkx11
Msx1_543,0.15285840396377828,0.28804413506870313,-0.13518573110492485,-0.8542910769389437,0.2874146919803667,0.1293392726591892,0.45231568698071384,0.344558350014369,False,Msx1
Isl1_529,0.15285840396377828,0.28804413506870313,-0.13518573110492485,-0.8542910769389437,0.2874146919803667,0.1293392726591892,0.45231568698071384,0.344558350014369,False,Isl1
Isl2_489,0.15285840396377828,0.28804413506870313,-0.13518573110492485,-0.8542910769389437,0.2874146919803667,0.1293392726591892,0.45231568698071384,0.344558350014369,False,Isl2
Npas4_80,-0.1526762064038753,-0.016904211053779886,-0.13577199535009543,3.283260067795874,-0.12782560817446642,0.2476711864753769,0.6279011846731066,0.20210869754921962,False,Npas4
Rorc_678,-0.19147061741403737,-0.055549995878221715,-0.13592062153581566,1.779922785587435,-0.19019096846008834,0.18611286870201027,0.5606714504790269,0.2512915577147598,False,Rorc
Ctcf_146,0.3536736880913566,0.48976176451264525,-0.13608807642128867,-0.4449641929746136,0.5076350547684072,0.36820292483943884,0.7304087858572581,0.13643401145078748,False,Ctcf
Mlxipl_779,-0.29293653961476007,-0.15666399843168374,-0.13627254118307633,0.8836496589321873,-0.36736002480327373,0.28522018798216653,0.6550384834840791,0.18373318447566506,False,Mlxipl
Nr4a2_677,-0.6535754310063815,-0.5170944826603396,-0.13648094834604185,0.32669634861829333,-1.2699816636932113,0.2549792350777087,0.6279011846731066,0.20210869754921962,False,Nr4a2
Jdp2_114,-0.3641653082643733,-0.22759879299019256,-0.13656651527418076,0.6605050786316458,-0.5061109746585679,0.2195068685560737,0.5920643977567492,0.22763105329505948,False,Jdp2
Hmga1_776,0.0958968960260076,0.23294407965133915,-0.13704718362533155,-1.1830678801123644,0.21961212884265574,0.21431962256665027,0.5816304833962632,0.23535284007223536,False,Hmga1
Hmga1rs1_777,0.0958968960260076,0.23294407965133915,-0.13704718362533155,-1.1830678801123644,0.21961212884265574,0.21431962256665027,0.5816304833962632,0.23535284007223536,False,Hmga1rs1
Hmga2_14,0.0958968960260076,0.23294407965133915,-0.13704718362533155,-1.1830678801123644,0.21961212884265574,0.21431962256665027,0.5816304833962632,0.23535284007223536,False,Hmga2
Vax1_413,0.02801976409386384,0.16511546727226437,-0.13709570317840053,-2.2310776174410254,0.1329947730722383,0.1886232329690397,0.5606714504790269,0.2512915577147598,False,Vax1
Gm10391_575,0.20345801402089586,0.3408254498420697,-0.13736743582117383,-0.7000003217590799,0.34725941320380843,0.15106338967458846,0.4918269662472231,0.3081876631302355,False,Gm10391
Gm10394_576,0.20345801402089586,0.3408254498420697,-0.13736743582117383,-0.7000003217590799,0.34725941320380843,0.15106338967458846,0.4918269662472231,0.3081876631302355,False,Gm10394
Duxbl_544,0.20345801402089586,0.3408254498420697,-0.13736743582117383,-0.7000003217590799,0.34725941320380843,0.15106338967458846,0.4918269662472231,0.3081876631302355,False,Duxbl
Hoxc8_405,0.04134111547910115,0.1787169329092278,-0.13737581743012664,-1.8853276013361397,0.150597399560561,0.1660918817712338,0.5269533802957849,0.2782278052350374,False,Hoxc8
Srebf1_32,-0.5782359882303031,-0.44054892916402083,-0.13768705906628226,0.37989421102324344,-1.0273586846433207,0.24008182109294063,0.6226398626589411,0.2057630783553643,False,Srebf1
Etv1_268,0.151419579415816,0.28927867881305447,-0.13785909939723848,-0.8734156472766436,0.2872939467925769,0.3251217234712461,0.6909815906063592,0.16053352310999355,False,Etv1
Foxf1a_312,0.025469348521468968,0.1634869565462036,-0.13801760802473462,-2.324208977368502,0.13024315639581252,0.2360312139372679,0.6214314349034934,0.20660678188273499,False,Foxf1a
Foxf2_308,0.025469348521468968,0.1634869565462036,-0.13801760802473462,-2.324208977368502,0.13024315639581252,0.2360312139372679,0.6214314349034934,0.20660678188273499,False,Foxf2
Nfya_242,0.46588621982616785,0.603941784624065,-0.13805556479789716,-0.35593062361497263,0.6181578269055992,0.4967748857786519,0.8476951303219635,0.071760311688007,False,Nfya
Hmg20b_729,0.33997843419965795,0.4789253453810305,-0.13894691118137253,-0.46857501503219884,0.49513423381790206,0.14023696421664536,0.4794147381359737,0.31928861904508277,False,Hmg20b
Barhl1_457,0.26251702069183586,0.4025220504331478,-0.14000502974131196,-0.5827632802508531,0.4141566839431981,0.08032993071224355,0.354254994440994,0.4506840181648389,False,Barhl1
Dlx1_528,0.015816166494218485,0.15855898618256964,-0.14274281968835115,-2.779020973689122,0.12060087514601628,0.19445481898300243,0.5644596684948138,0.24836708363431514,False,Dlx1
Meox1_398,-0.06523704036169434,0.07755485645345828,-0.1427918968151526,,0.008858175665307002,0.20325818919596417,0.5727808027766891,0.24201154619577545,False,Meox1
Gbx1_571,-0.09757348355484495,0.0453403712458405,-0.14291385480068544,,-0.03817897663337164,0.18718569860992895,0.5606714504790269,0.2512915577147598,False,Gbx1
Tcfe3_17,-0.4007197636557257,-0.25751398520727437,-0.14320577844845134,0.6216556017990109,-0.5758666382219645,0.2556509623816894,0.6279011846731066,0.20210869754921962,False,Tcfe3
Six5_837,-0.14041505445620844,0.003352097082707755,-0.1437671515389162,,-0.10242108032338901,0.15757459493398607,0.5053847008428208,0.2963779093098701,False,Six5
Nr1h5_851,-0.8790288811974669,-0.7348351441581695,-0.1441937370392974,0.24993437075808558,-2.3728191245928945,0.12974588300013673,0.45231568698071384,0.344558350014369,False,Nr1h5
Nr1h4_850,-0.8790288811974669,-0.7348351441581695,-0.1441937370392974,0.24993437075808558,-2.3728191245928945,0.12974588300013673,0.45231568698071384,0.344558350014369,False,Nr1h4
Cebpd_97,-0.09415813808747978,0.05114884451959809,-0.14530698260707786,,-0.031363095244343525,0.5990563895511041,0.8976662242855881,0.04688511533382078,False,Cebpd
Cebpb_130,-0.09415813808747978,0.05114884451959809,-0.14530698260707786,,-0.031363095244343525,0.5990563895511041,0.8976662242855881,0.04688511533382078,False,Cebpb
Gm5294_331,-0.20724363243908198,-0.06051973135341195,-0.14672390108567002,1.7706071804901669,-0.20736397376703075,0.06973566713173658,0.3346723825794186,0.4753801244758953,False,Gm5294
Foxl1_354,-0.20724363243908198,-0.06051973135341195,-0.14672390108567002,1.7706071804901669,-0.20736397376703075,0.06973566713173658,0.3346723825794186,0.4753801244758953,False,Foxl1
Foxa3_831,-0.20724363243908198,-0.06051973135341195,-0.14672390108567002,1.7706071804901669,-0.20736397376703075,0.06973566713173658,0.3346723825794186,0.4753801244758953,False,Foxa3
Tcfeb_41,-0.42783266293158645,-0.28068850001035145,-0.147144162921235,0.5926180536401064,-0.6309759972111703,0.17977117940861476,0.5486442222781945,0.2607091899553906,False,Tcfeb
Nfatc4_857,-0.2324070181565922,-0.08316534577674355,-0.14924167237984864,1.4699068488276603,-0.24774154917776023,0.1261219276842539,0.45231568698071384,0.344558350014369,False,Nfatc4
Nfatc3_702,-0.2324070181565922,-0.08316534577674355,-0.14924167237984864,1.4699068488276603,-0.24774154917776023,0.1261219276842539,0.45231568698071384,0.344558350014369,False,Nfatc3
Hoxc4_581,0.02401578393482969,0.17407525500178667,-0.15005947106695697,-2.4785819318386566,0.13625114001892066,0.12638763602109948,0.45231568698071384,0.344558350014369,False,Hoxc4
Hsf1_626,-0.26695873959011934,-0.11626783702129671,-0.15069090256882262,1.1826644430225803,-0.306882488076088,0.1535192468681293,0.4959852591124177,0.30453123073010047,False,Hsf1
Hoxb4_511,0.056576756769999424,0.2079856836113259,-0.15140892684132648,-1.710713255838455,0.17923231911271634,0.12244752873138369,0.449994668087835,0.3467926320774339,False,Hoxb4
Hoxa1_479,0.02056839709872421,0.17270868340893228,-0.15214028631020807,-2.634044093367022,0.13308808169831285,0.12180027760325027,0.449994668087835,0.3467926320774339,False,Hoxa1
Six3_516,-0.345794081363774,-0.19278100490428776,-0.15301307645948622,0.8260372866498186,-0.4526242929014462,0.05000331501756385,0.28018326769243895,0.5525578039746589,False,Six3
Phox2a_415,-0.19274850732091944,-0.03856335741778292,-0.15418514990313653,2.3404013488313407,-0.17732031340537674,0.28209131028937084,0.6530302773627955,0.18506668245118274,False,Phox2a
En2_517,-0.19274850732091944,-0.03856335741778292,-0.15418514990313653,2.3404013488313407,-0.17732031340537674,0.28209131028937084,0.6530302773627955,0.18506668245118274,False,En2
Prrx1_455,-0.19274850732091944,-0.03856335741778292,-0.15418514990313653,2.3404013488313407,-0.17732031340537674,0.28209131028937084,0.6530302773627955,0.18506668245118274,False,Prrx1
Hoxd1_530,-0.19274850732091944,-0.03856335741778292,-0.15418514990313653,2.3404013488313407,-0.17732031340537674,0.28209131028937084,0.6530302773627955,0.18506668245118274,False,Hoxd1
Srebf2_38,-0.2287021669051146,-0.0731230569109218,-0.1555791099941928,1.6364820993361833,-0.23601505126343716,0.09760176549977358,0.3903607464506518,0.4085338602086681,False,Srebf2
Rfx5_704,-0.011032579131971943,0.14502061170361963,-0.15605319083559158,,0.09355208553537057,0.08792700501015564,0.3653324629127311,0.43731173529571393,False,Rfx5
Phox2b_418,-0.056620635995364606,0.0994903917838518,-0.1561110277792164,,0.030597227239107825,0.12051380310565597,0.449994668087835,0.3467926320774339,False,Phox2b
Msx2_433,0.197160149218702,0.35459235220523855,-0.15743220298653654,-0.8005116160862362,0.3514884065777429,0.1071714090938645,0.4127737241082467,0.38428795633723395,False,Msx2
Glis3_818,0.0734684663304148,0.2340589298726724,-0.1605904635422576,-1.5423657873190098,0.20634777642216753,0.19316798826352433,0.5644596684948138,0.24836708363431514,False,Glis3
Hoxb6_394,-0.23727530940025277,-0.07659571743980804,-0.16067959196044473,1.622583329361149,-0.24628510676757281,0.06024332449041982,0.31627745357470405,0.49993176646902987,False,Hoxb6
NP_598,0.087311924582063,0.24802998938016949,-0.1607180647981065,-1.3978084255363443,0.22363378825011512,0.14314194480421885,0.4796932256594258,0.3190364146996314,False,NP
Nfatc1_703,-0.25246098454233656,-0.09124482138964997,-0.1612161631526866,1.456265382591845,-0.27204105021438063,0.06777703432199149,0.3346723825794186,0.4753801244758953,False,Nfatc1
Gm5294_337,0.49067693166098386,0.6545897988521814,-0.16391286719119752,-0.39811474377075406,0.6531823682878493,0.1421199943772405,0.4796932256594258,0.3190364146996314,False,Gm5294
Foxl1_358,0.49067693166098386,0.6545897988521814,-0.16391286719119752,-0.39811474377075406,0.6531823682878493,0.1421199943772405,0.4796932256594258,0.3190364146996314,False,Foxl1
Meox2_504,0.04462744795959166,0.21012043152612098,-0.1654929835665293,-2.022673285285538,0.17296612379072787,0.04636095631965936,0.2675963809660594,0.5725197643612338,False,Meox2
Usf1_46,-0.3542650243350632,-0.18816377737263162,-0.16610124696243156,0.8970707831869307,-0.45643364321954033,0.10682144608068418,0.4127737241082467,0.38428795633723395,False,Usf1
Six4_493,-0.18688853694829655,-0.020513691516015044,-0.1663748454322815,3.2758138172344395,-0.15794819172111932,0.09945898841915456,0.3933759093528893,0.4051922401346865,False,Six4
NP_593,-0.0571767042321378,0.10923628650511015,-0.16641299073724794,,0.0370726207119282,0.12296726219051267,0.45002956536112937,0.3467589536659655,False,NP
Tead4_868,-0.28945750604478004,-0.1221157366494099,-0.16734176939537015,1.2306648936790898,-0.3324014313888289,0.07199442241443052,0.3432382733487985,0.4644042914019269,False,Tead4
Six2_445,-0.17297738760062553,-0.005567331642956801,-0.16741005595766872,5.534984297443449,-0.13490842464092084,0.0881266084993523,0.3653324629127311,0.43731173529571393,False,Six2
Hsf2_625,-0.10862915837493016,0.060258704977528325,-0.16888786335245848,,-0.035320769845204776,0.05282433130633016,0.2930255359256805,0.5330945310848962,False,Hsf2
Foxb1_326,-0.03908538112410857,0.13009021297609402,-0.1691755941002026,,0.06419639568208024,0.12825981643405823,0.45231568698071384,0.344558350014369,False,Foxb1
Foxb2_325,-0.03908538112410857,0.13009021297609402,-0.1691755941002026,,0.06419639568208024,0.12825981643405823,0.45231568698071384,0.344558350014369,False,Foxb2
Nobox_476,-0.049461444734965936,0.1197796678217346,-0.16924111255670055,,0.04985253757191389,0.20863880051702788,0.5750606939250581,0.24028631592658484,False,Nobox
Bhlhe41_56,-0.2500974073684697,-0.07993146616905611,-0.17016594119941358,1.637835677798185,-0.26017684105486993,0.08353152973302246,0.36103869677936706,0.44244624713291136,False,Bhlhe41
Tead3_867,-0.14360189738266904,0.027845916955805638,-0.17144781433847467,,-0.08601418630664938,0.05019156042562965,0.28018326769243895,0.5525578039746589,False,Tead3
Bcl6b_141,-0.04704630493396806,0.1254403892824353,-0.17248669421640336,,0.05546922961798727,0.030127003118108744,0.20283982252039626,0.6928467781204486,False,Bcl6b
Six6_430,-0.1725440355255738,0.0006325080689473017,-0.1731765435945211,,-0.12966410695034625,0.07327496080626608,0.3437686991017377,0.46373366931926374,False,Six6
Hoxa7_509,0.01613363227381121,0.19016873470540924,-0.17403510243159803,-3.0188431916085143,0.14163052141367813,0.06194601998695706,0.3195110504590417,0.4955141169409716,False,Hoxa7
Hoxb7_514,0.02994317543063259,0.2048286796421314,-0.1748855042114988,-2.4627455440142536,0.1601275560817597,0.07250442094207164,0.3435840916109333,0.4639669527730749,False,Hoxb7
Vax2_497,0.013643089495573966,0.18879448110458225,-0.17515139160900828,-3.1686012662626895,0.13910112567824573,0.11120143995343082,0.42458731618582674,0.3720329837752549,False,Vax2
Mbd2_641,-0.09818688498216158,0.07737753257225424,-0.17556441755441582,,-0.015089411826147868,0.08391488984100935,0.36103869677936706,0.44244624713291136,False,Mbd2
Rfx6_705,0.004668656128607136,0.18274604601706568,-0.17807738988845853,-3.915347887238341,0.12922676040063122,0.04641978037166337,0.2675963809660594,0.5725197643612338,False,Rfx6
Sox30_736,-0.31561181947810646,-0.13698208287727814,-0.17862973660082831,1.1903313367716861,-0.3701481360033321,0.20535982449352896,0.5727808027766891,0.24201154619577545,False,Sox30
Dlx2_443,-0.08678437121219874,0.09194296642912557,-0.1787273376413243,,0.003716349141164579,0.0866384537873304,0.3653324629127311,0.43731173529571393,False,Dlx2
Dmrta1_253,-0.06278577776440866,0.11615222827262141,-0.17893800603703008,,0.03799111851006456,0.06554938920558287,0.3303689215961377,0.4810008143000087,False,Dmrta1
