,Neutro,others,delta,log2fc,A,p-val,p-adj,p-adj-log,is_significant,tf_name
Wt1_872,0.07482090072715178,0.041116437657058365,0.033704463070093414,1.0472945517103547,0.0812969039448864,0.7084912534603437,0.891425514339548,0.049914939715517324,False,Wt1
Spz1_775,0.15914248422812913,0.12547683768884385,0.03366564653928528,0.4441033564525982,0.19195379410791916,0.8808113979383876,0.9662632499771864,0.014904537728186975,False,Spz1
NP_589,0.35830871440517154,0.3258119219860332,0.03249679241913833,0.18473777832929175,0.4244495141655856,0.9644611963759537,0.9861166383776966,0.006071713448322068,False,NP
Mecom_173,0.2054607439917945,0.17353889619098814,0.03192184780080637,0.3240491725482932,0.2503550535593677,0.46993644742708107,0.7856600922802192,0.10476530634684766,False,Mecom
Hoxb7_514,0.26607678110589483,0.23515185641146624,0.03092492469442859,0.24148220848013446,0.3226369404201216,0.764563177320848,0.9144528203685686,0.0388386962916095,False,Hoxb7
Nr1i2_672,-0.13884864599510574,-0.16949757299089177,0.03064892699578603,-0.42726538617934756,-0.24156566766747975,0.9268377547884115,0.9832530870844924,0.007334681377248929,False,Nr1i2
Foxl1_373,0.5371005536685833,0.5070716571279595,0.030028896540623795,0.1151945931557416,0.6060499753442853,0.9243754306880153,0.9832530870844924,0.007334681377248929,False,Foxl1
Gm5294_347,0.5371005536685833,0.5070716571279595,0.030028896540623795,0.1151945931557416,0.6060499753442853,0.9243754306880153,0.9832530870844924,0.007334681377248929,False,Gm5294
Irx3_483,-0.13553353501223778,-0.1633144609163,0.027780925904062226,-0.4119169566805917,-0.23348794323010788,0.9059327048592976,0.9816125868377156,0.008059881455545237,False,Irx3
Hsf2_625,0.049231629838504806,0.02161719766920666,0.027614432169298146,1.4273127998217656,0.050222240296582975,0.50391636542183,0.7967869735786635,0.09865777467114219,False,Hsf2
Nfatc2_700,-0.17351558359657115,-0.20075178953578302,0.02723620593921186,-0.31985685948757575,-0.29890999326984685,0.7954810693494985,0.9268352749884513,0.03299744548920664,False,Nfatc2
Sox21_745,0.0045314549042692115,-0.02165465158806766,0.026186106492336873,,-0.012404954690438098,0.737520399148287,0.8988377381513466,0.046318701799390474,False,Sox21
Hmx3_520,-0.06565669475113622,-0.09111074171195378,0.02545404696081756,-0.7946457404039142,-0.11776189045618701,0.8802000739856323,0.9662632499771864,0.014904537728186975,False,Hmx3
NP_590,-0.06565669475113622,-0.09111074171195378,0.02545404696081756,-0.7946457404039142,-0.11776189045618701,0.8802000739856323,0.9662632499771864,0.014904537728186975,False,NP
Onecut2_827,0.4706533528297821,0.44578008475983116,0.024873268069950938,0.1150131181470276,0.5442051475769427,0.631197018440987,0.8484793091794385,0.07135874382215594,False,Onecut2
Onecut1_826,0.4706533528297821,0.44578008475983116,0.024873268069950938,0.1150131181470276,0.5442051475769427,0.631197018440987,0.8484793091794385,0.07135874382215594,False,Onecut1
Foxn3_829,0.07977180278303853,0.055279889708338734,0.024491913074699792,0.7155145337060396,0.09427099986832074,0.7334325927512544,0.8988377381513466,0.046318701799390474,False,Foxn3
Nobox_476,0.17070681774747842,0.14685845369084735,0.02384836405663107,0.3135258769948835,0.2126099711935567,0.5427405315921274,0.80250851207692,0.09555035240791224,False,Nobox
Sox8_731,-0.006271547310195473,-0.029387089945431592,0.02311554263523612,,-0.025954337381892963,0.9644611963759537,0.9861166383776966,0.006071713448322068,False,Sox8
Sox5_738,-0.006271547310195473,-0.029387089945431592,0.02311554263523612,,-0.025954337381892963,0.9644611963759537,0.9861166383776966,0.006071713448322068,False,Sox5
Hoxa1_479,0.19338273685712246,0.1719776424683804,0.021405094388742052,0.25538013950347244,0.2420600050687657,0.508874339795948,0.8000484272727738,0.09688372418205937,False,Hoxa1
Sox9_725,-0.18466921832293798,-0.20539612973347027,0.02072691141053229,-0.25550656213520834,-0.3129978701882244,0.7752258746331779,0.9144590214908241,0.03883575124733172,False,Sox9
Tcfeb_41,-0.24608625382781182,-0.26630015849508926,0.020213904667277433,-0.18929336574781025,-0.4270001694805899,0.7722596645199827,0.9144590214908241,0.03883575124733172,False,Tcfeb
Hoxa3_584,0.050052458613926355,0.030215909616368858,0.019836548997557497,0.9979016365235887,0.0567696574721112,0.6747765897342872,0.8787213053430541,0.056148843633162866,False,Hoxa3
Etv1_268,0.39384210447072215,0.37505144732166273,0.01879065714905942,0.11425966323909265,0.4693095913526618,0.8759228253364261,0.9662632499771864,0.014904537728186975,False,Etv1
Q8VHG7_609,0.3684437889090394,0.34994858765735404,0.018495201251685356,0.1209604206701181,0.44275371176025646,0.9354612547360526,0.9832530870844924,0.007334681377248929,False,Q8VHG7
NP_608,0.3684437889090394,0.34994858765735404,0.018495201251685356,0.1209604206701181,0.44275371176025646,0.9354612547360526,0.9832530870844924,0.007334681377248929,False,NP
AC1890281_579,0.3684437889090394,0.34994858765735404,0.018495201251685356,0.1209604206701181,0.44275371176025646,0.9354612547360526,0.9832530870844924,0.007334681377248929,False,AC1890281
Obox5_578,0.3684437889090394,0.34994858765735404,0.018495201251685356,0.1209604206701181,0.44275371176025646,0.9354612547360526,0.9832530870844924,0.007334681377248929,False,Obox5
Etv4_278,0.39950280862650517,0.38166340289764233,0.017839405728862834,0.10905247540327435,0.4756899674016415,0.8388162012432794,0.9546269541891257,0.020166307356808317,False,Etv4
Hoxb13_547,0.28177022349247965,0.26516732132667153,0.01660290216580812,0.14812623432756902,0.34876358274346725,0.736935968937599,0.8988377381513466,0.046318701799390474,False,Hoxb13
Mafg_123,-0.3925704010578869,-0.4088516113111582,0.01628121025327134,-0.10503032814750975,-0.7386762164130872,0.5734650741949439,0.8167364202586936,0.08791807773497864,False,Mafg
Zfp219_816,0.11168880962419651,0.09607116505636253,0.015617644567833988,0.361231082172676,0.14258333236918833,0.7287700581835517,0.8988377381513466,0.046318701799390474,False,Zfp219
Prdm11_650,0.08641035427229592,0.07164429929428688,0.014766054978009036,0.45136160017576793,0.10973140209703011,0.7942856169344092,0.9268352749884513,0.03299744548920664,False,Prdm11
Foxf2_308,0.14810352538127344,0.13353639437805062,0.014567131003222822,0.2607757413471327,0.19007112862611372,0.73985963480485,0.8988377381513466,0.046318701799390474,False,Foxf2
Foxf1a_312,0.14810352538127344,0.13353639437805062,0.014567131003222822,0.2607757413471327,0.19007112862611372,0.73985963480485,0.8988377381513466,0.046318701799390474,False,Foxf1a
Zfp263_163,-0.11241325491897262,-0.12561490785354076,0.01320165293456814,-0.3331227340408499,-0.18280913511565272,0.9169928982385156,0.9832530870844924,0.007334681377248929,False,Zfp263
Zfp263_877,-0.11241325491897262,-0.12561490785354076,0.01320165293456814,-0.3331227340408499,-0.18280913511565272,0.9169928982385156,0.9832530870844924,0.007334681377248929,False,Zfp263
Mybl2_643,0.4087847459448269,0.39628591007339287,0.012498835871434022,0.08709351363721872,0.4880371108708878,0.8002676552993273,0.9271572107954602,0.032846619693537714,False,Mybl2
Hoxc10_440,0.1482634678519271,0.13684952774173742,0.011413940110189674,0.22735402692364012,0.19226550626892355,0.7067624084182049,0.8912465384401604,0.05000214391624245,False,Hoxc10
Hoxd3_583,0.1482634678519271,0.13684952774173742,0.011413940110189674,0.22735402692364012,0.19226550626892355,0.7067624084182049,0.8912465384401604,0.05000214391624245,False,Hoxd3
Vdr_671,0.00032839661484031105,-0.008370109540020322,0.008698506154860633,,-0.005812563266891687,0.8454836269326191,0.9594780092775479,0.01796497461153079,False,Vdr
Esx1_444,0.1351875737665684,0.12708082524180123,0.008106748524767171,0.21161298108517337,0.17777010304452417,0.7651544007165574,0.9144528203685686,0.0388386962916095,False,Esx1
Sebox_397,0.20810631658992382,0.2005809308100678,0.007525385779856009,0.1346067140308408,0.26824708103303224,0.9712566342248415,0.9861166383776966,0.006071713448322068,False,Sebox
Mzf1_179,-0.16058694266585993,-0.1663616007079081,0.005774658042048159,-0.1679314032680257,-0.2575181821922557,0.9854714424769973,0.9899610618049106,0.004381887196219662,False,Mzf1
Hoxd4_531,0.4651047482251571,0.45947809709353477,0.005626651131622362,0.05493903123148471,0.5482308572056275,0.9120751438318864,0.9832530870844924,0.007334681377248929,False,Hoxd4
Egr4_234,-0.3071269247541976,-0.3112311022895676,0.004104177535369957,-0.07856683892718647,-0.5336161836649858,0.9508785539186803,0.9861166383776966,0.006071713448322068,False,Egr4
Olig3_78,-0.05729078701575196,-0.05958291464949219,0.002292127633740232,-0.4211339698378295,-0.08687023750361077,0.9724924070952429,0.9861166383776966,0.006071713448322068,False,Olig3
Noto_573,0.09551107713162008,0.09336740565561409,0.0021436714760059844,0.2032677189705275,0.13019186445652664,0.9533471800544953,0.9861166383776966,0.006071713448322068,False,Noto
Hmx1_570,0.33667142088762336,0.33609233777734177,0.0005790831102815974,0.05387751429756867,0.41833232569752005,0.8740908200910428,0.9662632499771864,0.014904537728186975,False,Hmx1
Lmx1b_515,0.272810166939836,0.27233889918992327,0.00047126774991274045,0.06557343332085108,0.34775015558122185,0.9391594192525552,0.9832530870844924,0.007334681377248929,False,Lmx1b
Hlx_518,0.272810166939836,0.27233889918992327,0.00047126774991274045,0.06557343332085108,0.34775015558122185,0.9391594192525552,0.9832530870844924,0.007334681377248929,False,Hlx
Hoxc5_441,0.272810166939836,0.27233889918992327,0.00047126774991274045,0.06557343332085108,0.34775015558122185,0.9391594192525552,0.9832530870844924,0.007334681377248929,False,Hoxc5
Prop1_539,0.272810166939836,0.27233889918992327,0.00047126774991274045,0.06557343332085108,0.34775015558122185,0.9391594192525552,0.9832530870844924,0.007334681377248929,False,Prop1
Alx3_419,0.272810166939836,0.27233889918992327,0.00047126774991274045,0.06557343332085108,0.34775015558122185,0.9391594192525552,0.9832530870844924,0.007334681377248929,False,Alx3
Sox12_741,-0.13589786631117254,-0.13630063970954118,0.0004027733983686388,-0.14317878025061845,-0.21106252329853667,0.8979559933020953,0.9801945372431288,0.008687722198594362,False,Sox12
Rorc_678,-0.15480438330675458,-0.15484796139227922,4.3578085524631494e-05,-0.12133549375398842,-0.24268000260679964,0.8679890632368723,0.9654052380516033,0.015290349135789829,False,Rorc
Hif3a_869,-0.4248844941153402,-0.42486609125825675,-1.84028570834327e-05,-0.04247153810910083,-0.7980532777607985,0.8991825293239244,0.9803201370379497,0.008632076302535407,False,Hif3a
Gm239_651,-0.20744260138418666,-0.20585068785979338,-0.0015919135243932792,-0.07773970651766576,-0.3339645170954213,0.8558094661190908,0.9611943516771385,0.0171887899308281,False,Gm239
Uncx_469,0.252206639855795,0.25381174726809674,-0.0016051074123017428,0.05901162510194708,0.3253970000209617,0.960138139211869,0.9861166383776966,0.006071713448322068,False,Uncx
Homez_562,0.05414178798884134,0.05643848304789225,-0.0022966950590509114,0.227657558396963,0.07763969990653584,0.7305173438462519,0.8988377381513466,0.046318701799390474,False,Homez
Plag1_144,0.14812140226585113,0.15144483084457136,-0.003323428578720228,0.0818948056687848,0.20136175144858787,0.7574792897307894,0.9077401270958645,0.04203846593046953,False,Plag1
Evx2_407,0.08756371194652561,0.09099653023136459,-0.003432818284838976,0.13118905858895877,0.12337500762518915,0.7113759985144261,0.893411920374321,0.04894825723886919,False,Evx2
Rhox6_412,-0.040374681506563564,-0.03619485545313502,-0.004179826053428544,-0.3903394573026722,-0.056318326560074766,0.5396625617059067,0.80250851207692,0.09555035240791224,False,Rhox6
Rhox9_572,-0.040374681506563564,-0.03619485545313502,-0.004179826053428544,-0.3903394573026722,-0.056318326560074766,0.5396625617059067,0.80250851207692,0.09555035240791224,False,Rhox9
Prrxl1_839,-0.040374681506563564,-0.03619485545313502,-0.004179826053428544,-0.3903394573026722,-0.056318326560074766,0.5396625617059067,0.80250851207692,0.09555035240791224,False,Prrxl1
Lhx9_424,-0.040374681506563564,-0.03619485545313502,-0.004179826053428544,-0.3903394573026722,-0.056318326560074766,0.5396625617059067,0.80250851207692,0.09555035240791224,False,Lhx9
Arx_500,-0.040374681506563564,-0.03619485545313502,-0.004179826053428544,-0.3903394573026722,-0.056318326560074766,0.5396625617059067,0.80250851207692,0.09555035240791224,False,Arx
Lhx2_393,-0.040374681506563564,-0.03619485545313502,-0.004179826053428544,-0.3903394573026722,-0.056318326560074766,0.5396625617059067,0.80250851207692,0.09555035240791224,False,Lhx2
Lbx2_498,-0.040374681506563564,-0.03619485545313502,-0.004179826053428544,-0.3903394573026722,-0.056318326560074766,0.5396625617059067,0.80250851207692,0.09555035240791224,False,Lbx2
Prrx2_519,-0.040374681506563564,-0.03619485545313502,-0.004179826053428544,-0.3903394573026722,-0.056318326560074766,0.5396625617059067,0.80250851207692,0.09555035240791224,False,Prrx2
Zfp148_800,0.0533076688039786,0.05860505564403546,-0.0052973868400568586,0.15744387622929232,0.07855021603742497,0.99474473740251,0.9953629961657184,0.0020185087193368445,False,Zfp148
Gm5294_344,0.44776767810950724,0.4533211824136027,-0.005553504304095458,0.021174993468150202,0.5365944860469879,0.7776012087507007,0.9144590214908241,0.03883575124733172,False,Gm5294
Foxl1_370,0.44776767810950724,0.4533211824136027,-0.005553504304095458,0.021174993468150202,0.5365944860469879,0.7776012087507007,0.9144590214908241,0.03883575124733172,False,Foxl1
Barhl2_492,0.266708501420685,0.27342892517051104,-0.0067204237498260655,0.028860355435424197,0.3449065518392708,0.8740908200910428,0.9662632499771864,0.014904537728186975,False,Barhl2
Elk4_280,0.4038941607469924,0.4106979484621144,-0.006803787715121967,0.019037367021023772,0.49292586203582284,0.8795888214237653,0.9662632499771864,0.014904537728186975,False,Elk4
Foxi1_317,0.48717644032733765,0.4942470064136749,-0.007070566086337271,0.015082425348357652,0.5760012935204257,0.7758195119756928,0.9144590214908241,0.03883575124733172,False,Foxi1
Foxi3_323,0.48717644032733765,0.4942470064136749,-0.007070566086337271,0.015082425348357652,0.5760012935204257,0.7758195119756928,0.9144590214908241,0.03883575124733172,False,Foxi3
Foxi2_318,0.48717644032733765,0.4942470064136749,-0.007070566086337271,0.015082425348357652,0.5760012935204257,0.7758195119756928,0.9144590214908241,0.03883575124733172,False,Foxi2
Gm5294_340,0.48717644032733765,0.4942470064136749,-0.007070566086337271,0.015082425348357652,0.5760012935204257,0.7758195119756928,0.9144590214908241,0.03883575124733172,False,Gm5294
Foxl1_362,0.48717644032733765,0.4942470064136749,-0.007070566086337271,0.015082425348357652,0.5760012935204257,0.7758195119756928,0.9144590214908241,0.03883575124733172,False,Foxl1
Bhlhe40_55,-0.11145458640142514,-0.10420007721440544,-0.007254509187019698,-0.07283015823198376,-0.16460514322031,0.9397759097644298,0.9832530870844924,0.007334681377248929,False,Bhlhe40
Glis2_148,0.1958981395416324,0.20364579871202998,-0.007747659170397575,0.031490248489673224,0.2627602306078868,0.8231035803359953,0.9416048740030453,0.026131302132390545,False,Glis2
Pou1f1_615,0.037511151528007436,0.04540320407209603,-0.007892052544088597,0.1278802273457653,0.05860352046776065,0.9348450271752654,0.9832530870844924,0.007334681377248929,False,Pou1f1
Tgif1_542,-0.005204897191422892,0.0027274679960898494,-0.007932365187512742,0.9417544259505345,-0.0017881951676534827,0.9342288386497268,0.9832530870844924,0.007334681377248929,False,Tgif1
Zbtb7a_808,0.2565633448973797,0.26772708164935,-0.011163736751970299,0.005988698449524979,0.33587790589669436,0.7457182182121342,0.9009910526891813,0.04527952177011594,False,Zbtb7a
Zbtb7c_812,0.2565633448973797,0.26772708164935,-0.011163736751970299,0.005988698449524979,0.33587790589669436,0.7457182182121342,0.9009910526891813,0.04527952177011594,False,Zbtb7c
Tbx5_764,0.005324465801322204,0.016591849244384844,-0.011267383443062641,0.07693250882626489,0.015723286871490078,0.9768181127609011,0.9861166383776966,0.006071713448322068,False,Tbx5
Foxg1_299,0.07787151096508721,0.09096124970814994,-0.013089738743062726,-0.012532183960986838,0.11691881066370047,0.9638435498450387,0.9861166383776966,0.006071713448322068,False,Foxg1
Hoxa7_509,0.14720774383282284,0.16032256849629467,-0.01311482466347183,-0.007387874261711926,0.2063495996195481,0.9879441809321396,0.9913160040752528,0.003787882396814519,False,Hoxa7
Pax6_614,-0.037447471983723314,-0.021832853235605517,-0.015614618748117797,0.22385249610871996,-0.04340825547271069,0.6417024162960665,0.8523818240559197,0.06936581962932613,False,Pax6
Gli2_815,-0.09227021249307497,-0.07662493056139016,-0.01564528193168481,0.06352968897522267,-0.1272855915715393,0.7551224801262736,0.9068537637962248,0.04246274016895623,False,Gli2
Gli1_801,-0.09227021249307497,-0.07662493056139016,-0.01564528193168481,0.06352968897522267,-0.1272855915715393,0.7551224801262736,0.9068537637962248,0.04246274016895623,False,Gli1
NP_586,0.03399823965593619,0.05120832026847367,-0.01721008061253748,-0.14010803756150308,0.06019030367860227,0.3325468658397779,0.660926179706057,0.17984704510839444,False,NP
Hnf1a_470,0.04674536987396811,0.06513458653459807,-0.01838921666062996,-0.13751198979280155,0.07852783127965662,0.8363945220331862,0.9531007344099098,0.020861195808296186,False,Hnf1a
Foxo6_321,0.040534834945399584,0.05915455060676504,-0.018619715661365457,-0.15774307378772326,0.0701759207161533,0.8625041868935686,0.9611943516771385,0.0171887899308281,False,Foxo6
Meis2_461,-0.15639229464406318,-0.13755601046408344,-0.018836284179979734,0.0680842785297686,-0.22933863773173066,0.9910352640805512,0.9932876169534616,0.002924978725694907,False,Meis2
Rfx1_708,0.2584037250894977,0.27726609479212116,-0.01886236970262345,-0.03438160004201686,0.34236689838278184,0.8558094661190908,0.9611943516771385,0.0171887899308281,False,Rfx1
Meox2_504,0.2384856259386596,0.25738166977706084,-0.01889604383840124,-0.03724363266732737,0.31954122871039625,0.9527299806261913,0.9861166383776966,0.006071713448322068,False,Meox2
Fev_291,0.4812620539678816,0.502655341903263,-0.021393287935381422,-0.02627429243646507,0.5772075978530116,0.9749641479958636,0.9861166383776966,0.006071713448322068,False,Fev
Pou4f3_446,0.15260965767315768,0.17441622086845876,-0.021806563195301082,-0.08003926883051557,0.21848725484986084,0.5412004536891661,0.80250851207692,0.09555035240791224,False,Pou4f3
Emx2_535,0.012742848023946589,0.035338066110181705,-0.022595218086235117,-0.4661624317041305,0.0342727134404928,0.42008701463185216,0.7425185308723319,0.1292927032832437,False,Emx2
Zscan4_140,0.17276156434624107,0.19565722333310395,-0.022895658986862882,-0.07959770290663681,0.24392420321716818,0.7823580971807784,0.9176061724912854,0.03734367371414628,False,Zscan4
Nr1h3_655,-0.2778048482143015,-0.2543294570600322,-0.02347539115426933,0.06259908163462553,-0.44628002801592764,0.8485179673883076,0.9594780092775479,0.01796497461153079,False,Nr1h3
Nr1h2_688,-0.2778048482143015,-0.2543294570600322,-0.02347539115426933,0.06259908163462553,-0.44628002801592764,0.8485179673883076,0.9594780092775479,0.01796497461153079,False,Nr1h2
Nr2c2_659,0.27250506168598143,0.29613967181292916,-0.02363461012694773,-0.055989736125340084,0.3610073664309465,0.9644611963759537,0.9861166383776966,0.006071713448322068,False,Nr2c2
Hoxd10_551,0.01091752623265147,0.03484310713334027,-0.023925580900688796,-0.5477854942307544,0.03263735072444357,0.9083890261765223,0.9830664062425677,0.007417144537527504,False,Hoxd10
Zic1_181,0.025838145354704075,0.050593988838430644,-0.02475584348372657,-0.3904375279814039,0.05410671969768249,0.8104638809721461,0.9316243842219374,0.030759152818290898,False,Zic1
Sox30_736,-0.16651608223050424,-0.1406301155706085,-0.02588596665989573,0.13501548807055747,-0.24054261504172664,0.960138139211869,0.9861166383776966,0.006071713448322068,False,Sox30
Pou6f2_617,0.03345835756803107,0.05946777653608704,-0.026009418968055975,-0.3645086877096513,0.065521395281066,0.8930523156551683,0.9760497427606671,0.01052804866939192,False,Pou6f2
Smad5_883,-0.00810404205430876,0.01793209519397903,-0.026036137248287787,-1.6890243035046113,0.007072079765483915,0.9034772830650912,0.9813632557431163,0.008170206928518253,False,Smad5
Smad1_863,-0.00810404205430876,0.01793209519397903,-0.026036137248287787,-1.6890243035046113,0.007072079765483915,0.9034772830650912,0.9813632557431163,0.008170206928518253,False,Smad1
Sox18_740,-0.10552907477330312,-0.0782524615520234,-0.027276613221279722,0.25893567117240657,-0.13906225249021414,0.863113295383553,0.9611943516771385,0.0171887899308281,False,Sox18
Sox7_746,-0.10552907477330312,-0.0782524615520234,-0.027276613221279722,0.25893567117240657,-0.13906225249021414,0.863113295383553,0.9611943516771385,0.0171887899308281,False,Sox7
Hoxc4_581,0.12226582078573196,0.14956471680434807,-0.02729889601861611,-0.15048841083828454,0.183855224060679,0.9749641479958636,0.9861166383776966,0.006071713448322068,False,Hoxc4
Osr1_206,0.09113074145404165,0.12033791976614418,-0.029207178312102525,-0.21477155739979367,0.1450047979125436,0.9366938254930454,0.9832530870844924,0.007334681377248929,False,Osr1
Foxa2_307,0.131211178184483,0.16124330285006142,-0.03003212466557842,-0.1660354652851341,0.19689308795873914,0.7996689176534681,0.9271572107954602,0.032846619693537714,False,Foxa2
Pou2f1_619,0.18673523564050484,0.21705876258534165,-0.03032352694483681,-0.12397206167133247,0.2653132644050315,0.7392745992925197,0.8988377381513466,0.046318701799390474,False,Pou2f1
Hoxb1_423,-0.12102218049115925,-0.08905307060892426,-0.03196910988223499,0.29408606113759417,-0.1601010642819679,0.9724924070952429,0.9861166383776966,0.006071713448322068,False,Hoxb1
Zic5_195,0.20541146691920947,0.23860178756670677,-0.0331903206474973,-0.13113100157527247,0.2892521092684464,0.8249130863099593,0.942452515706456,0.025740521956297436,False,Zic5
Bsx_559,0.07004902583123909,0.10344166971518129,-0.0333926438839422,-0.32224617142590145,0.12001391962438619,0.9212985469392276,0.9832530870844924,0.007334681377248929,False,Bsx
Six1_553,0.020310406583347092,0.05375995615876027,-0.033449549575413184,-0.6886191438446252,0.05246483834457523,0.6810155298045887,0.8794373313142712,0.055795102919546195,False,Six1
Hoxa11_507,0.3000037812716254,0.33392317087751466,-0.03391938960588925,-0.09603725737298435,0.39721533525520014,0.9638435498450387,0.9861166383776966,0.006071713448322068,False,Hoxa11
Trp73_691,0.07507838812188321,0.1091974043729318,-0.03411901625104859,-0.3153557905570197,0.12715502628732095,0.9805264080014058,0.9861166383776966,0.006071713448322068,False,Trp73
Hand1_66,-0.23185029948382652,-0.19652572874577223,-0.035324570738054284,0.16148275178669994,-0.34774392168829027,0.6001315844709934,0.8313283793758385,0.08022739356769276,False,Hand1
Hand2_68,-0.23185029948382652,-0.19652572874577223,-0.035324570738054284,0.16148275178669994,-0.34774392168829027,0.6001315844709934,0.8313283793758385,0.08022739356769276,False,Hand2
Hoxc9_503,0.3189686737475972,0.35474618554676063,-0.03577751179916344,-0.09827413227060997,0.41884561613555754,0.863113295383553,0.9611943516771385,0.0171887899308281,False,Hoxc9
NP_594,0.3189686737475972,0.35474618554676063,-0.03577751179916344,-0.09827413227060997,0.41884561613555754,0.863113295383553,0.9611943516771385,0.0171887899308281,False,NP
Jund_135,-1.2234378843693987,-1.1872246314508774,-0.03621325291852129,0.02883530318619134,,0.6787442707306147,0.8794373313142712,0.055795102919546195,False,Jund
Tcfcp2_389,0.16280125977501403,0.20099427620046909,-0.038193016425455056,-0.19698095246702776,0.2411052504090888,0.8844808207633549,0.9690833340537628,0.013638875205626132,False,Tcfcp2
Foxl1_367,0.5424415614716867,0.5807121599517528,-0.0382705984800662,-0.06581265000754419,0.6430035804623464,0.9145336120633589,0.9832530870844924,0.007334681377248929,False,Foxl1
Gm5454_290,0.3631802726573769,0.4018829804573025,-0.03870270779992557,-0.09759070187518001,0.4673124836828013,0.8134689857575146,0.931791747322244,0.030681140322957823,False,Gm5454
Ar_687,-0.3401299569504224,-0.30100945799717604,-0.039120498953246374,0.12399138505826048,-0.5576025524090461,0.6612421782467102,0.8691737723004447,0.06089338718014343,False,Ar
Cux2_244,0.2278098239909864,0.26740550521710793,-0.03959568122612153,-0.15420284082957406,0.31916432096375613,0.8515545542515583,0.9611943516771385,0.0171887899308281,False,Cux2
Tcf7l1_744,-0.07884342694275061,-0.03871812338889639,-0.04012530355385422,0.8140971368808149,-0.0873973063165771,0.48579579885151225,0.7856600922802192,0.10476530634684766,False,Tcf7l1
Dmrt2_254,0.2361619582933547,0.27694095209305997,-0.04077899379970526,-0.15545055133542846,0.3294697501140086,0.6383770357814245,0.8499802915033896,0.0705911441569495,False,Dmrt2
Mbd1_248,-0.03881925664049351,0.002070899067211462,-0.04089015570770497,,-0.026754895961413696,0.8020645712436918,0.9271572107954602,0.032846619693537714,False,Mbd1
Lin54_246,0.35023075055258635,0.3915240979962717,-0.041293347443685346,-0.11046800278524725,0.4550995796531392,0.6207656054605544,0.8441925527050526,0.07355848342227282,False,Lin54
Lhx5_471,0.20725375879615918,0.2487086925691134,-0.04145493377295423,-0.17844824240956092,0.2962885038501051,0.8020645712436918,0.9271572107954602,0.032846619693537714,False,Lhx5
Sox2_750,-0.26693577618795533,-0.22486417885767399,-0.042071597330281346,0.18097578375958245,-0.4071722022138278,0.8122666116402153,0.9316243842219374,0.030759152818290898,False,Sox2
Gm4881_295,0.5953175875260812,0.6375508752859509,-0.042233287759869675,-0.06918841087489808,0.6928148090695317,0.49114589185783253,0.7876194120338332,0.10368358857850556,False,Gm4881
Hoxb3_546,-0.05388708697569446,-0.011561501612354242,-0.04232558536334022,2.0502413257301284,-0.048000930560562066,0.6539566633474041,0.8647522894638836,0.06310827950126796,False,Hoxb3
Cdc5l_645,0.22860457548697488,0.2718863293194948,-0.04328175383251992,-0.1732724422846689,0.32221135744921886,0.8576342912896631,0.9611943516771385,0.0171887899308281,False,Cdc5l
Hoxb2_582,-0.13299275689210063,-0.08953050446703767,-0.043462252425062964,0.4395477388521603,-0.17016932019303735,0.5335329564322071,0.80250851207692,0.09555035240791224,False,Hoxb2
Sim2_92,0.07927972675885392,0.12461237940219878,-0.045332652643344865,-0.4363708045050485,0.1400535969959456,0.9626083222391435,0.9861166383776966,0.006071713448322068,False,Sim2
Sim1_30,0.07927972675885392,0.12461237940219878,-0.045332652643344865,-0.4363708045050485,0.1400535969959456,0.9626083222391435,0.9861166383776966,0.006071713448322068,False,Sim1
Npas3_34,0.07927972675885392,0.12461237940219878,-0.045332652643344865,-0.4363708045050485,0.1400535969959456,0.9626083222391435,0.9861166383776966,0.006071713448322068,False,Npas3
Npas1_19,0.07927972675885392,0.12461237940219878,-0.045332652643344865,-0.4363708045050485,0.1400535969959456,0.9626083222391435,0.9861166383776966,0.006071713448322068,False,Npas1
Mixl1_881,0.16683908565886116,0.21330620414676596,-0.0464671184879048,-0.2494057957198334,0.2510496418039853,0.7073385225715558,0.8912465384401604,0.05000214391624245,False,Mixl1
Hoxd9_534,0.35149656904394205,0.3989423445483111,-0.04744577550436907,-0.13240959243192535,0.4596618615230793,0.7948832829356517,0.9268352749884513,0.03299744548920664,False,Hoxd9
Vsx2_431,0.050184248863070643,0.09957786674342205,-0.049393617880351404,-0.6558870171146273,0.10417702557175167,0.6367170638337514,0.8499802915033896,0.0705911441569495,False,Vsx2
Nkx31_439,0.13614419848658388,0.18571804141928133,-0.049573842932697454,-0.3194758396294117,0.21528237715589554,0.7901053545532661,0.9254620487596026,0.03364138604368391,False,Nkx31
Nanog_417,0.1959273535250971,0.24569492280062968,-0.04976756927553258,-0.23671194017760436,0.287840029882578,0.7557114698301874,0.9068537637962248,0.04246274016895623,False,Nanog
Meis1_425,-0.09286945854221901,-0.042752210093686384,-0.050117248448532624,0.9473526066949114,-0.10130534955782805,0.8783665319071554,0.9662632499771864,0.014904537728186975,False,Meis1
Gsx2_502,0.04603824755246869,0.09616642996888623,-0.05012818241641754,-0.7024985674187828,0.09909632935891648,0.2551530191160708,0.5888866684621918,0.22996827736455847,False,Gsx2
Gm4881_294,0.2041881561293825,0.2548721343410885,-0.05068397821170603,-0.2335896512252751,0.29810710691303915,0.7252797189317872,0.8988377381513466,0.046318701799390474,False,Gm4881
