,pDC/Ccr7DC,others,delta,log2fc,A,p-val,p-adj,p-adj-log,is_significant,tf_name
Ctcf_146,0.4260780802660686,0.5697803991321352,-0.1437023188660666,-0.40625299279553395,0.5829694742997642,0.2666725413982941,0.807082075229515,0.09308229798327082,False,Ctcf
Egr4_234,-0.3740446680926236,-0.2299899166905808,-0.1440547514020428,0.693353445624297,-0.5187368005106637,0.1817945931826438,0.7429070857855031,0.1290654993671902,False,Egr4
Spdef_279,0.1673703615769206,0.3137621475361034,-0.14639178595918279,-0.8701800381161933,0.3109987868769601,0.09729337059868876,0.616006828266686,0.21041447377371275,False,Spdef
NP_592,-0.03151082066267782,0.11628440775712967,-0.1477952284198075,,0.05989071100197466,0.13668928276223014,0.6697774855349277,0.17406945529164836,False,NP
Hoxb8_560,-0.03151082066267782,0.11628440775712967,-0.1477952284198075,,0.05989071100197466,0.13668928276223014,0.6697774855349277,0.17406945529164836,False,Hoxb8
Pou3f3_540,-0.17215647516838908,-0.023887922337818945,-0.14826855283057014,2.9297405057703,-0.14883616742124417,0.2358989840811686,0.8058906516798218,0.09372388200848462,False,Pou3f3
Sp3_802,0.01996523347936417,0.16874428939650277,-0.1487790559171386,-2.7522590847494373,0.13008049827677456,0.25964673467793264,0.807082075229515,0.09308229798327082,False,Sp3
Barx1_432,-0.009094616600307947,0.14064763772544842,-0.14974225432575636,,0.09190494193705083,0.04079939801899437,0.5286555592065063,0.2768271965035231,False,Barx1
Dlx4_427,-0.08311230285675111,0.06690218806568508,-0.15001449092243618,,-0.01174077045451647,0.07952249258828593,0.5869635884442777,0.23138883883449446,False,Dlx4
Foxl1_366,0.5596570354749132,0.7101464710900766,-0.15048943561516337,-0.3338379009504356,0.7092039419552476,0.15130770688876177,0.7029598256531464,0.15306949431973182,False,Foxl1
Foxe1_328,0.5596570354749132,0.7101464710900766,-0.15048943561516337,-0.3338379009504356,0.7092039419552476,0.15130770688876177,0.7029598256531464,0.15306949431973182,False,Foxe1
Gm5294_341,0.5596570354749132,0.7101464710900766,-0.15048943561516337,-0.3338379009504356,0.7092039419552476,0.15130770688876177,0.7029598256531464,0.15306949431973182,False,Gm5294
Foxd3_327,0.5596570354749132,0.7101464710900766,-0.15048943561516337,-0.3338379009504356,0.7092039419552476,0.15130770688876177,0.7029598256531464,0.15306949431973182,False,Foxd3
Gm5294_353,0.6113538821748787,0.7628961052445281,-0.15154222306964937,-0.3106242466231705,0.7545668622591541,0.2540108856768599,0.8058906516798218,0.09372388200848462,False,Gm5294
Foxl1_379,0.6113538821748787,0.7628961052445281,-0.15154222306964937,-0.3106242466231705,0.7545668622591541,0.2540108856768599,0.8058906516798218,0.09372388200848462,False,Foxl1
Foxl1_360,0.2795374936196378,0.43170191825950627,-0.15216442463986846,-0.6061781320130005,0.43895251379546407,0.06473642660344318,0.5869635884442777,0.23138883883449446,False,Foxl1
Gm5294_336,0.2795374936196378,0.43170191825950627,-0.15216442463986846,-0.6061781320130005,0.43895251379546407,0.06473642660344318,0.5869635884442777,0.23138883883449446,False,Gm5294
Esr2_668,-0.5535294343410008,-0.40076408208741865,-0.15276535225358212,0.4590434031639466,-0.9355220376305354,0.1757729889443751,0.7382104226184877,0.13181982739592674,False,Esr2
Wt1_872,-0.06283293280590084,0.09038493489303265,-0.15321786769893347,,0.019738916756297405,0.0408848280845218,0.5286555592065063,0.2768271965035231,False,Wt1
Meox1_398,-0.17032582213253888,-0.01600468492932054,-0.15432113720321836,3.5580427809268826,-0.141088424145854,0.06250790977821041,0.5869635884442777,0.23138883883449446,False,Meox1
Mafb_136,-0.6810906800896389,-0.5265824431068121,-0.15450823698282679,0.36524393993422705,-1.3358323536563577,0.06715946004323163,0.5869635884442777,0.23138883883449446,False,Mafb
Pou1f1_615,-0.010048527787136718,0.14517656618478836,-0.15522509397192508,,0.09432258732708228,0.048277044983641,0.5470153513485634,0.2620004855268634,False,Pou1f1
Hes7_40,-0.1012113400152922,0.05454343657589544,-0.15575477659118764,,-0.03406274953085967,0.08385194120632537,0.5869635884442777,0.23138883883449446,False,Hes7
Hmg20b_729,0.3697195125939249,0.527479995168111,-0.15776048257418607,-0.4973168502574605,0.5346590352981349,0.12734947698139085,0.6575736265274565,0.1820556134778638,False,Hmg20b
Nfat5_696,-0.1881063752952194,-0.026249621668132175,-0.16185675362708724,2.913679612360811,-0.16355551542380373,0.16509976804024118,0.7242342327700726,0.14012095100233832,False,Nfat5
Foxl1_364,-0.05804749663328287,0.1048878984894431,-0.16293539512272598,,0.03339861558696628,0.055921378755544676,0.5669270811769012,0.2464727969783713,False,Foxl1
Gm5294_338,-0.05804749663328287,0.1048878984894431,-0.16293539512272598,,0.03339861558696628,0.055921378755544676,0.5669270811769012,0.2464727969783713,False,Gm5294
Kdm2b_249,-0.003826833356799635,0.1596920610708788,-0.16351889442767845,-6.70529229078615,0.10826699191884655,0.1168867467347455,0.648390632830475,0.188163267943543,False,Kdm2b
Tbx5_764,-0.08600253173882821,0.07765839891224893,-0.16366093065107715,,-0.006031610431581412,0.1487309019227345,0.7029598256531464,0.15306949431973182,False,Tbx5
Dlx1_528,0.03024774413128059,0.19564151626642864,-0.16539377213514805,-2.4719610343982885,0.15438181934242257,0.07079824093421395,0.5869635884442777,0.23138883883449446,False,Dlx1
Egr1_190,-0.1932578318000333,-0.027432481377853635,-0.16582535042217966,2.88507878870928,-0.16868236811378984,0.03687299298867007,0.5162219018413811,0.28716357350956184,False,Egr1
Hlf_99,-0.212962255150758,-0.04629828556043754,-0.16666396959032048,2.228385761201973,-0.20029971253085083,0.17591131572161367,0.7382104226184877,0.13181982739592674,False,Hlf
Sp8_207,-0.006034584092448861,0.16063743157914234,-0.1666720156715912,,0.1074219654789979,0.10882138305695947,0.627323267034237,0.20250860444865695,False,Sp8
Sp9_231,-0.006034584092448861,0.16063743157914234,-0.1666720156715912,,0.1074219654789979,0.10882138305695947,0.627323267034237,0.20250860444865695,False,Sp9
Sp7_222,-0.006034584092448861,0.16063743157914234,-0.1666720156715912,,0.1074219654789979,0.10882138305695947,0.627323267034237,0.20250860444865695,False,Sp7
Tbx2_760,-0.09218176442476837,0.07538823025714422,-0.16756999468191258,,-0.012165119847813191,0.03632819227277658,0.5162219018413811,0.28716357350956184,False,Tbx2
Nkx11_468,0.13657331301511438,0.30418258827318934,-0.16760927525807495,-1.1090128791968377,0.28732801916251927,0.0771001936356148,0.5869635884442777,0.23138883883449446,False,Nkx11
Nkx11_610,0.13657331301511438,0.30418258827318934,-0.16760927525807495,-1.1090128791968377,0.28732801916251927,0.0771001936356148,0.5869635884442777,0.23138883883449446,False,Nkx11
Gm4881_294,0.132372444313719,0.3002976601538976,-0.16792521584017858,-1.1339301829467938,0.28254068899058227,0.1070168920610091,0.627323267034237,0.20250860444865695,False,Gm4881
Myb_644,0.2680305118205885,0.4368829212488194,-0.16885240942823088,-0.6827867098661611,0.43558242337559966,0.09199067965664726,0.6060414599814932,0.21749766424086187,False,Myb
Lhx6_458,-0.10828949250680062,0.0607037167768757,-0.1689932092836763,,-0.03474083239508947,0.03302280827398659,0.5092629668771451,0.29305790416089206,False,Lhx6
NP_585,-0.10828949250680062,0.0607037167768757,-0.1689932092836763,,-0.03474083239508947,0.03302280827398659,0.5092629668771451,0.29305790416089206,False,NP
Tbr1_769,-0.157627431958626,0.012242536156708428,-0.16986996811533442,,-0.10888019044837417,0.06972338342639539,0.5869635884442777,0.23138883883449446,False,Tbr1
Dbp_133,-0.16057543567227933,0.013144860135575939,-0.17372029580785528,,-0.11047239190765476,0.20647836033756362,0.7767072453524094,0.10974264360059038,False,Dbp
Mycl1_50,-0.056449124662349,0.1188772133766423,-0.17532633803899128,,0.04434381736382365,0.13532355434053633,0.6697774855349277,0.17406945529164836,False,Mycl1
Mycn_65,-0.056449124662349,0.1188772133766423,-0.17532633803899128,,0.04434381736382365,0.13532355434053633,0.6697774855349277,0.17406945529164836,False,Mycn
Mycs_76,-0.056449124662349,0.1188772133766423,-0.17532633803899128,,0.04434381736382365,0.13532355434053633,0.6697774855349277,0.17406945529164836,False,Mycs
Zfp187_160,-0.10681670092124727,0.06881538700168272,-0.17563208792293,,-0.02767592459263149,0.03432745039523774,0.5131662923491472,0.2897418782665952,False,Zfp187
Hoxa9_508,0.06910788630524033,0.24532688956837573,-0.1762190032631354,-1.7314121798102768,0.21065990596547718,0.05492757074198241,0.5669270811769012,0.2464727969783713,False,Hoxa9
Tbx3_765,-0.05705967210923828,0.1210808100953817,-0.17814048220461998,,0.04545774571835077,0.030942700785807097,0.5092629668771451,0.29305790416089206,False,Tbx3
Nfil3_131,-0.3483922656584933,-0.16937698498904347,-0.17901528066944983,1.0351743775620055,-0.432229940323447,0.16576048639205154,0.7242342327700726,0.14012095100233832,False,Nfil3
Eomes_768,-0.08277712413578628,0.09633976138338406,-0.17911688551917032,,0.009750351866942208,0.0823880695039866,0.5869635884442777,0.23138883883449446,False,Eomes
Lcor_695,-0.06209549142546743,0.11979439417669878,-0.1818898856021662,,0.04103189219897918,0.04054401501612286,0.5286555592065063,0.2768271965035231,False,Lcor
Foxl1_369,-0.12794423130909072,0.05452703766640806,-0.18247126897549878,,-0.05395580426795405,0.03594326226136812,0.5162219018413811,0.28716357350956184,False,Foxl1
Gm5294_343,-0.12794423130909072,0.05452703766640806,-0.18247126897549878,,-0.05395580426795405,0.03594326226136812,0.5162219018413811,0.28716357350956184,False,Gm5294
Grhl1_390,-0.0017488384661963746,0.18441378248063892,-0.18616262094683528,-5.683386869840917,0.12609068245492902,0.02669958608392785,0.5092629668771451,0.29305790416089206,False,Grhl1
Zic1_181,-0.0046600092663949535,0.18170548342545886,-0.18636549269185382,-8.00254490443943,0.1223715428768694,0.06349040296746054,0.5869635884442777,0.23138883883449446,False,Zic1
Stat6_753,-0.29253322145134286,-0.1059063684215412,-0.18662685302980164,1.4665550347394036,-0.3205217830631163,0.01666565949359967,0.3789168276811324,0.42145610729618954,False,Stat6
Dux_392,0.1501747596594476,0.34295654848407575,-0.19278178882462815,-1.1490260163138852,0.3179588686371775,0.028848892612623946,0.5092629668771451,0.29305790416089206,False,Dux
Sox6_742,-0.10014666063850552,0.09852603725360483,-0.19867269789211034,,-0.0011695065567090912,0.03207239432971402,0.5092629668771451,0.29305790416089206,False,Sox6
Sox3_739,-0.07958118407226368,0.12755226508103937,-0.20713344915330306,,0.03419534347277896,0.01869635512942229,0.38349267963140604,0.416242921743759,False,Sox3
Atf1_106,-0.3405584046086093,-0.1305883918718797,-0.2099700127367296,1.3821845243993447,-0.38755011045072585,0.046011198992209595,0.5470153513485634,0.2620004855268634,False,Atf1
Arid5a_9,0.0024691316598988025,0.21307934277467136,-0.21061021111477254,-4.7768642238271815,0.14766389218667075,0.04735002216617602,0.5470153513485634,0.2620004855268634,False,Arid5a
NP_587,-0.09349891604578321,0.11888358889584563,-0.21238250494162886,,0.018195939063268763,0.00891073189458992,0.27143334107430284,0.5663368075412415,False,NP
Stat3_754,0.28208394976278645,0.4950218801712432,-0.21293793040845677,-0.7899466702397593,0.47358215641919854,0.07907752983348533,0.5869635884442777,0.23138883883449446,False,Stat3
Nfil3_138,-0.5360246816105704,-0.3117081074297786,-0.22431657418079176,0.7768469488606612,-0.7955246831992092,0.17398211662504004,0.7382104226184877,0.13181982739592674,False,Nfil3
Stat4_759,0.11497745264756119,0.3512948037268519,-0.2363173510792907,-1.553590875752242,0.3023320703167458,0.13117887502423595,0.6649411940883684,0.17721676103103268,False,Stat4
Stat1_757,0.3024839875561446,0.556669596757435,-0.2541856092012904,-0.8597193243143938,0.515588118876428,0.029716858265857935,0.5092629668771451,0.29305790416089206,False,Stat1
Stat5a_755,0.04893582095459751,0.3100503228628099,-0.2611145019082124,-2.52243142484215,0.23816694451861298,0.08307887888925262,0.5869635884442777,0.23138883883449446,False,Stat5a
Ctcfl_820,0.3853505935572856,0.6533157760790853,-0.2679651825217997,-0.7460295418283627,0.6034382828583081,0.04410839973030251,0.5470153513485634,0.2620004855268634,False,Ctcfl
Cebpb_130,-0.38741412227156224,-0.11516572111967995,-0.2722484011518823,1.7552782881706428,-0.4175209203485641,0.21969568394894945,0.7947345870320672,0.09977788597604764,False,Cebpb
Cebpd_97,-0.38741412227156224,-0.11516572111967995,-0.2722484011518823,1.7552782881706428,-0.4175209203485641,0.21969568394894945,0.7947345870320672,0.09977788597604764,False,Cebpd
Lhx8_465,0.06501557501570666,0.3517820291693535,-0.2867664541536469,-2.3293790422506406,0.2730966590096542,0.0018196963807882017,0.0802486103927597,1.0955624792219267,False,Lhx8
Stat5b_756,-0.019120564053542035,0.2729045188691024,-0.2920250829226444,,0.1723492270209065,0.038671502616426295,0.5286555592065063,0.2768271965035231,False,Stat5b
Mecom_173,-0.15037046588776912,0.14828618835580618,-0.2986566542435753,,-0.001504272396103208,0.017614047545268057,0.3789168276811324,0.42145610729618954,False,Mecom
Nfe2l2_101,-1.3251850490610018,-1.0164279985389837,-0.3087570505220181,0.37966236839757106,,0.12381910304777681,0.6575736265274565,0.1820556134778638,False,Nfe2l2
Cebpa_115,-0.47277488183627975,-0.14346067399263898,-0.32931420784364074,1.7242521804907673,-0.53140162360728,0.061297510046442336,0.5869635884442777,0.23138883883449446,False,Cebpa
Nfe2_132,-1.5446659465153318,-1.2019084619533094,-0.3427574845620225,0.3593403359030776,,0.09033053457337675,0.6060414599814932,0.21749766424086187,False,Nfe2
Jun_126,-1.0267418497552878,-0.6557647030034967,-0.37097714675179116,0.6436558485091243,-2.6552012785306185,0.001135127851431266,0.052693829734861926,1.2782402361913952,False,Jun
Fosb_98,-2.201397243971214,-1.7925451366296448,-0.4088521073415692,0.2944928977389562,,0.2452772881644849,0.8058906516798218,0.09372388200848462,False,Fosb
Atf5_791,-0.6771132106239584,-0.2570198776077499,-0.42009333301620844,1.3972865068612417,-0.9079726910949125,0.041357407693026,0.5286555592065063,0.2768271965035231,False,Atf5
Cebpg_129,-0.7477645594165027,-0.3000112211916552,-0.4477533382248475,1.3168071549536955,-1.0706267712313557,0.10021384616091786,0.616006828266686,0.21041447377371275,False,Cebpg
Junb_127,-1.9471313506502772,-1.4454857856336663,-0.501645565016611,0.4278042847024599,,0.04067153661006004,0.5286555592065063,0.2768271965035231,False,Junb
Bach2_119,-2.0876435806172013,-1.5535494577719342,-0.5340941228452671,0.42444554937341633,,0.03210717219273674,0.5092629668771451,0.29305790416089206,False,Bach2
Bach1_108,-2.3542804585903907,-1.8153742742709034,-0.5389061843194873,0.3733110986012332,,0.0756616307057724,0.5869635884442777,0.23138883883449446,False,Bach1
Fosl1_107,-1.5539517274235544,-0.9996911002099449,-0.5542606272136095,0.6342765036175113,,0.00015795080494192108,0.0116093841632312,1.9351908174366266,True,Fosl1
Fos_104,-2.574865588653653,-1.9884944377471676,-0.5863711509064853,0.3712568594508363,,0.06748376723616704,0.5869635884442777,0.23138883883449446,False,Fos
Smarcc1_843,-2.6946748306329438,-2.089954408127761,-0.6047204225051828,0.3651396794752274,,0.08177793319751861,0.5869635884442777,0.23138883883449446,False,Smarcc1
Jund_135,-2.097157858436653,-1.4424899093237147,-0.6546679491129384,0.5381726161883787,,0.0031155770423981306,0.12490631597250687,0.9034156006758581,False,Jund
Gata6_382,-0.27193120212243393,0.40382694087154736,-0.6757581429939813,,0.09213688421920019,0.09650879867142301,0.616006828266686,0.21041447377371275,False,Gata6
Gata3_384,-0.32826899870073006,0.3548744881097462,-0.6831434868104762,,0.019065272886008292,0.033488947935231765,0.5092629668771451,0.29305790416089206,False,Gata3
Gata4_386,-0.30313268337896054,0.3948695325542994,-0.69800221593326,,0.06470136484038101,0.1584732831034975,0.7167868497296657,0.14460997089926497,False,Gata4
Gata2_383,-0.299564567489522,0.4647373706074061,-0.764301938096928,,0.11448217148895812,0.10617044850986362,0.627323267034237,0.20250860444865695,False,Gata2
Gata1_387,-0.380034255204558,0.4061390390474187,-0.7861732942519768,,0.018708787772487565,0.05503726153755128,0.5669270811769012,0.2464727969783713,False,Gata1
Gata5_385,-0.48016193278770003,0.3709274588785349,-0.851089391666235,,-0.08102953429022666,0.009220761340740083,0.27143334107430284,0.5663368075412415,False,Gata5
