,Ery/Meg,others,delta,log2fc,A,p-val,p-adj,p-adj-log,is_significant,tf_name
Sp4_167,0.3271631665573807,0.2391410405562395,0.0880221260011412,0.5349420676574113,0.3596921961801721,0.5377457802637,0.820722571218049,0.08580362260130088,False,Sp4
Mycs_76,0.1442981712891449,0.05812341658537924,0.08617475470376566,1.4696999733129816,0.1390906562406635,0.49308607970696183,0.8113841833983961,0.09077346240658679,False,Mycs
Mycl1_50,0.1442981712891449,0.05812341658537924,0.08617475470376566,1.4696999733129816,0.1390906562406635,0.49308607970696183,0.8113841833983961,0.09077346240658679,False,Mycl1
Mycn_65,0.1442981712891449,0.05812341658537924,0.08617475470376566,1.4696999733129816,0.1390906562406635,0.49308607970696183,0.8113841833983961,0.09077346240658679,False,Mycn
Lhx6_458,0.1392554014717622,0.0532408114580256,0.08601459001373661,1.547527844091283,0.13257435072376744,0.32274790341139004,0.6859365079731229,0.163716081834136,False,Lhx6
NP_585,0.1392554014717622,0.0532408114580256,0.08601459001373661,1.547527844091283,0.13257435072376744,0.32274790341139004,0.6859365079731229,0.163716081834136,False,NP
ENSMUSG00000079994_752,-0.09124592704138529,-0.17620103026543393,0.08495510322404864,-1.3355893393648732,-0.20710047836825568,0.5190004006173614,0.816528397373287,0.0880287066920895,False,ENSMUSG00000079994
Foxl1_361,0.47824567645243193,0.39602559310763474,0.08222008334479719,0.3304163345129294,0.5231962276896517,0.5370937725391727,0.820722571218049,0.08580362260130088,False,Foxl1
Tcfcp2_389,0.24998795685250705,0.16815573188181546,0.08183222497069159,0.6778652653587527,0.27389997364632096,0.6341583400157632,0.8725860466363544,0.05919173601718645,False,Tcfcp2
Dlx3_401,0.21027551051418528,0.12857735725570843,0.08169815325847685,0.8323118991786497,0.2258011076863993,0.8321091065276314,0.945431623453903,0.02436987520653854,False,Dlx3
Cdx1_448,0.25493399227756774,0.17477581951763171,0.08015817275993603,0.6487784090967109,0.2807840183234225,0.5132522529122536,0.8137349335871406,0.0895170393706533,False,Cdx1
Cdx4_481,0.25493399227756774,0.17477581951763171,0.08015817275993603,0.6487784090967109,0.2807840183234225,0.5132522529122536,0.8137349335871406,0.0895170393706533,False,Cdx4
Meox2_504,0.29637096299527144,0.21778629249599535,0.07858467049927609,0.5356139956846341,0.3300748902604374,0.3967191563199277,0.7366448334193184,0.13274185279839193,False,Meox2
Sox21_745,0.15517110770536546,0.0771716563165302,0.07799945138883527,1.1638958258258463,0.15855856210816321,0.6076444185099164,0.8658196722548405,0.06257255082285729,False,Sox21
Zfp300_180,0.28963670498887906,0.2119783796266192,0.07765832536225986,0.5434285237100036,0.32285982378171496,0.691503489546291,0.8982416462147698,0.04660681310989674,False,Zfp300
Lcor_695,0.16138283753469226,0.08409143098813249,0.07729140654655978,1.0926642639593436,0.16702018999225135,0.4962088108461862,0.8137349335871406,0.0895170393706533,False,Lcor
Mafb_136,-0.449889727386698,-0.5271240066160802,0.07723427922938214,-0.2961685583613983,-0.967213223548923,0.7046688876819114,0.904310168678691,0.043682585628766486,False,Mafb
Tlx3_522,0.15792186024795324,0.08126719290369283,0.07665466734426041,1.1133311677543505,0.16297633905703235,0.589793405859367,0.8608254327200446,0.06508491044300972,False,Tlx3
Tlx1_450,0.15792186024795324,0.08126719290369283,0.07665466734426041,1.1133311677543505,0.16297633905703235,0.589793405859367,0.8608254327200446,0.06508491044300972,False,Tlx1
E2f5_262,0.3364268097446383,0.2604171619718121,0.0760096477728262,0.45071066209439575,0.376759334003517,0.7231011498066697,0.9111074487564039,0.040430402774233966,False,E2f5
Cux2_244,0.3900265914174642,0.31504545948024054,0.07498113193722367,0.37882562626623417,0.43566702144153685,0.902852231488955,0.9630725267987247,0.016341005915522,False,Cux2
Srebf1_32,-0.4482864394275658,-0.5228109089666927,0.07452446953912689,-0.2896887751132111,-0.9588935101776408,0.7290341764442061,0.9120682888280706,0.03997264374294904,False,Srebf1
Rest_805,-0.009530192637863782,-0.0839870014570044,0.07445680881914062,,-0.06908648018551694,0.7634546975589028,0.9249547297348246,0.03387952251229639,False,Rest
Pbx2_496,0.2560550031235075,0.18235878812861084,0.07369621499489665,0.5940066516763153,0.2859429676038024,0.5050082828505994,0.8137349335871406,0.0895170393706533,False,Pbx2
Pbx4_486,0.2560550031235075,0.18235878812861084,0.07369621499489665,0.5940066516763153,0.2859429676038024,0.5050082828505994,0.8137349335871406,0.0895170393706533,False,Pbx4
Gm5294_333,0.46485303575106945,0.3914204498176379,0.07343258593343155,0.3080727500642174,0.514134122708723,0.6292374115753503,0.8691031267255293,0.0609286876358887,False,Gm5294
Foxl1_356,0.46485303575106945,0.3914204498176379,0.07343258593343155,0.3080727500642174,0.514134122708723,0.6292374115753503,0.8691031267255293,0.0609286876358887,False,Foxl1
Hoxb9_428,0.3794634730056643,0.3080717353435595,0.07139173766210477,0.37346506248982625,0.4262836550102279,0.6540024859687128,0.8833540468980164,0.05386519699262266,False,Hoxb9
NP_591,0.3794634730056643,0.3080717353435595,0.07139173766210477,0.37346506248982625,0.4262836550102279,0.6540024859687128,0.8833540468980164,0.05386519699262266,False,NP
Gm5294_351,0.05927209041532294,-0.009495753547585513,0.06876784396290846,,0.03546649739133908,0.5986887359916987,0.8617221384080767,0.06463274949963854,False,Gm5294
Foxl1_377,0.05927209041532294,-0.009495753547585513,0.06876784396290846,,0.03546649739133908,0.5986887359916987,0.8617221384080767,0.06463274949963854,False,Foxl1
Glis3_818,0.3802418558586391,0.3130911361250526,0.0671507197335865,0.35309085101059856,0.4293926094105673,0.671930118221481,0.8950194786768625,0.04816751285188479,False,Glis3
Vsx2_431,0.1464024187937777,0.07936815446217547,0.06703426433160221,1.0512791978897824,0.15430489102477585,0.793773281815841,0.9319561660305422,0.03060451393222201,False,Vsx2
Hnf4a_665,0.21551439328881866,0.14982520683617706,0.0656891864526416,0.6469527855245661,0.24204733123628594,0.5528507781797651,0.8335288655633383,0.07907935571863291,False,Hnf4a
Grhl1_390,0.21275622372521347,0.14780345462460404,0.06495276910060943,0.6494575333982228,0.23912895681226606,0.7039351069235831,0.904310168678691,0.043682585628766486,False,Grhl1
Cxxc1_247,0.19969444431020375,0.13554900673238138,0.06414543757782237,0.6900723001264089,0.2235729599149894,0.5370937725391727,0.820722571218049,0.08580362260130088,False,Cxxc1
Tead3_867,0.04452686126314811,-0.01753681986817151,0.06206368113131962,,0.01933900085938772,0.6055724218591554,0.8642635535271441,0.06335380105267226,False,Tead3
NP_606,0.1955791831862173,0.1357910968168573,0.059788086369360005,0.6605305900838073,0.22117815877809185,0.36086741180126203,0.7088754058100514,0.14943009108522112,False,NP
Nkx61_499,0.1955791831862173,0.1357910968168573,0.059788086369360005,0.6605305900838073,0.22117815877809185,0.36086741180126203,0.7088754058100514,0.14943009108522112,False,Nkx61
Hnf4g_664,-0.2209192308548947,-0.27997930403906723,0.05906007318417253,-0.4844073231217835,-0.41590196611296254,0.7090773241967088,0.9060131412090849,0.04286550308124278,False,Hnf4g
Nfatc2_700,-0.1530985844587224,-0.21074378407081312,0.05764519961209072,-0.6735286843175368,-0.2896882522181652,0.9302999688459765,0.9718549944492023,0.01239852911531126,False,Nfatc2
Foxl1_368,0.38889262832979427,0.331816923063638,0.05707570526615624,0.30048439188308235,0.44398295029204476,0.529300805392131,0.820722571218049,0.08580362260130088,False,Foxl1
Arid2_11,0.22272221332500586,0.16652525840962257,0.05619695491538329,0.5394896805858643,0.25655629194986174,0.8151863189413523,0.9374111255622851,0.02806989640826041,False,Arid2
Dlx1_528,0.2894701577290229,0.2335819232971043,0.05588823443191859,0.4038940429909918,0.3351699868384386,0.7439372161047557,0.9211951218514937,0.035648370489165096,False,Dlx1
Nkx31_439,0.20118418790218892,0.14569295355564169,0.055491234346547236,0.5970695845430521,0.230742319045203,0.8351946013801652,0.9456246962994939,0.024281194112420974,False,Nkx31
Lhx5_471,0.3332299585584631,0.2788306104862237,0.054399348072239395,0.3399552884569373,0.385188350807494,0.4672758030765902,0.7951281002505869,0.09956289807273236,False,Lhx5
NP_600,0.1921250065796439,0.13828877511324156,0.053836231466402346,0.6115501857069395,0.22058613848293013,0.7838830558466496,0.9292807194311088,0.03185307342954339,False,NP
E2f6_264,0.062431840883856185,0.009371551124527555,0.05306028975932863,2.896150257260655,0.0508871020434676,0.660434145012212,0.8893174288561388,0.050943196291245774,False,E2f6
En1_563,0.020573320955868554,-0.03193211864887888,0.052505439604747434,,-0.00821699650124889,0.536442162426147,0.820722571218049,0.08580362260130088,False,En1
Lhx4_454,0.020573320955868554,-0.03193211864887888,0.052505439604747434,,-0.00821699650124889,0.536442162426147,0.820722571218049,0.08580362260130088,False,Lhx4
Eomes_768,0.13377591120375143,0.08520431356457848,0.048571597639172945,0.8390573619802549,0.14989681050212195,0.6271334549861898,0.8691031267255293,0.0609286876358887,False,Eomes
Hoxd13_408,0.1839235780163621,0.13614744277365237,0.04777613524270974,0.5774562129394188,0.21416896904823182,0.7762987843043965,0.9254722151008488,0.03363661527900511,False,Hoxd13
Hmbox1_438,0.2731204782063096,0.22805387480130812,0.04506660340500146,0.36041819934773606,0.32260562907109386,0.5863884186833945,0.860556714274133,0.06522050257680381,False,Hmbox1
Dmrt3_252,0.028899392565931152,-0.01571331679085733,0.04461270935678848,,0.00948052456491736,0.7039351069235831,0.904310168678691,0.043682585628766486,False,Dmrt3
Trp63_853,-0.00039856791834781783,-0.04434387610652409,0.043945308188176276,,-0.032641341186459574,0.796823193242353,0.9319561660305422,0.03060451393222201,False,Trp63
Hivep2_797,-0.8942918558978754,-0.9368205245367923,0.04252866863891691,-0.10024607268389284,-3.5658645207228856,0.9216630358983698,0.9677461876932884,0.014238530850680584,False,Hivep2
Hivep3_803,-0.8942918558978754,-0.9368205245367923,0.04252866863891691,-0.10024607268389284,-3.5658645207228856,0.9216630358983698,0.9677461876932884,0.014238530850680584,False,Hivep3
Hivep1_157,-0.8942918558978754,-0.9368205245367923,0.04252866863891691,-0.10024607268389284,-3.5658645207228856,0.9216630358983698,0.9677461876932884,0.014238530850680584,False,Hivep1
Hbp1_727,-0.06907095969390606,-0.11151583616543266,0.0424448764715266,-1.225057426645888,-0.136526771542391,0.9295144383571559,0.9718549944492023,0.01239852911531126,False,Hbp1
Tcfeb_41,-0.3259304499939063,-0.3664042494593626,0.04047379946545632,-0.2628537899212205,-0.6130066724910718,0.7068718770680186,0.9048780777561573,0.04340993319787293,False,Tcfeb
Zfp384_811,0.10615548858259823,0.06601867842286024,0.04013681015973798,0.9163918601880578,0.11913978445040638,0.8942481592512413,0.9630725267987247,0.016341005915522,False,Zfp384
Pax4_475,0.09245779308474136,0.05454832411441165,0.037909468970329714,1.020057828500706,0.10232630169520013,0.5202822668070151,0.816528397373287,0.0880287066920895,False,Pax4
Hmg20b_729,0.5750656384686462,0.5378013982120897,0.0372642402565565,0.1459976869417214,0.6382439547004135,0.801403869934665,0.9325042391588054,0.03034918521461804,False,Hmg20b
Zfp161_209,0.16252120472506393,0.12594418683731484,0.036577017887749086,0.530008435311727,0.19438047424188776,0.5654837837613481,0.8439199615524688,0.0736987404648714,False,Zfp161
Gmeb2_716,-0.02982709727632911,-0.06627322865291103,0.036446131376581925,-3.0792214952541084,-0.07104254211782403,0.8044614623376928,0.9331278983981948,0.030058825962232347,False,Gmeb2
Zic4_187,0.24867539828089247,0.2122498128345086,0.03642558544638386,0.3384537773023736,0.29920081415834787,0.8926850881871483,0.9630725267987247,0.016341005915522,False,Zic4
Sp3_802,0.20393771846297884,0.17023386782603087,0.033703850636947974,0.39297454974870455,0.24742420530107828,0.4850164943682457,0.810198007637865,0.09140882912693697,False,Sp3
Arid3b_6,0.45214094186889775,0.4187666191782373,0.03337432269066043,0.17297172871739458,0.5215068786586868,0.8498845816267081,0.9507773610316496,0.021921167810584643,False,Arid3b
Cdx2_473,0.21417399371931659,0.1809268283159872,0.03324716540332939,0.36994026372153527,0.26008638764781056,0.6007501140854593,0.8617221384080767,0.06463274949963854,False,Cdx2
Cic_728,-0.5066241180191268,-0.5392643520910422,0.03264023407191541,-0.14942760598031932,-1.0677701764403575,0.7446849454423072,0.9211951218514937,0.035648370489165096,False,Cic
Hoxa13_506,0.23542892918977645,0.2032574164270382,0.03217151276273825,0.32798468886947635,0.2861042162227337,0.7785718634975395,0.9254722151008488,0.03363661527900511,False,Hoxa13
ENSMUSG00000090020_834,0.12280035631953878,0.0913558603967319,0.03144449592280689,0.6354650353651569,0.14675701305498387,0.8506592310341445,0.9507773610316496,0.021921167810584643,False,ENSMUSG00000090020
Foxj3_303,0.12280035631953878,0.0913558603967319,0.03144449592280689,0.6354650353651569,0.14675701305498387,0.8506592310341445,0.9507773610316496,0.021921167810584643,False,Foxj3
Foxn2_830,0.12280035631953878,0.0913558603967319,0.03144449592280689,0.6354650353651569,0.14675701305498387,0.8506592310341445,0.9507773610316496,0.021921167810584643,False,Foxn2
Foxl2_832,0.12280035631953878,0.0913558603967319,0.03144449592280689,0.6354650353651569,0.14675701305498387,0.8506592310341445,0.9507773610316496,0.021921167810584643,False,Foxl2
Tcf7l1_744,0.05427619608941315,0.02396956014927968,0.03030663594013347,1.5586083397581358,0.05536626557169338,0.8452397533906761,0.9507773610316496,0.021921167810584643,False,Tcf7l1
Rfx4_706,0.23118654110713513,0.20129387178192562,0.02989266932520951,0.3178996899891804,0.2824281880108722,0.6980748317317149,0.9039245927924049,0.04386779773271997,False,Rfx4
Sox11_747,0.06492988718659581,0.03615183158115838,0.028778055605437433,1.1917832642461939,0.07113227479928243,0.8290261965279044,0.945431623453903,0.02436987520653854,False,Sox11
Klf10_810,0.1462346563996514,0.11750431438573344,0.02873034201391797,0.49531663560145783,0.17870761220493322,0.767225793069124,0.9253537668990792,0.033692202785329736,False,Klf10
Mnx1_402,0.26840202744768454,0.23997496619871508,0.02842706124896946,0.2642972868523367,0.3267541926338247,0.4999699687024147,0.8137349335871406,0.0895170393706533,False,Mnx1
Wt1_872,0.05769277689343437,0.029491667426391623,0.028201109467042747,1.3434961580745444,0.06155809697484705,0.9138192605845523,0.9637754922666053,0.016024121517590185,False,Wt1
Irx3_483,-0.11311582810074196,-0.1411285669274495,0.02801273882670753,-0.6141679619571113,-0.19614839531333228,0.4546570491577425,0.7816910669729609,0.10696485105492913,False,Irx3
Emx2_535,0.04847120292840226,0.020530267241338735,0.027940935687063528,1.6497116171605006,0.04893467033366006,0.7922495046982507,0.9319561660305422,0.03060451393222201,False,Emx2
Pou6f1_416,0.14880792513471874,0.12126671456666271,0.02754121056805603,0.4724673656737391,0.18273973388479284,0.6878627206008759,0.8982416462147698,0.04660681310989674,False,Pou6f1
Lef1_734,0.2246073088896289,0.19729899117983557,0.027308317709793334,0.3085806038426838,0.2761430503996876,0.7785718634975395,0.9254722151008488,0.03363661527900511,False,Lef1
Tcf7l2_732,0.17556900739662187,0.14851340941242058,0.02705559798420129,0.3940864320293129,0.21666123062428544,0.7998762105273475,0.9319561660305422,0.03060451393222201,False,Tcf7l2
Foxd4_833,0.18661950827111312,0.15982635036436302,0.026793157906750104,0.36796347569998666,0.2304771723289978,0.9146032732734112,0.9637754922666053,0.016024121517590185,False,Foxd4
Tal2_781,-0.1389968706855842,-0.16222837111341012,0.02323150042782593,-0.45640252157857764,-0.23550542279775144,0.7740276193524864,0.9254722151008488,0.03363661527900511,False,Tal2
Twist2_21,-0.1389968706855842,-0.16222837111341012,0.02323150042782593,-0.45640252157857764,-0.23550542279775144,0.7740276193524864,0.9254722151008488,0.03363661527900511,False,Twist2
Nr3c2_681,-0.28181192225256296,-0.3041815514892333,0.022369629236670352,-0.2191824437094967,-0.5002112211690828,0.9365865935066395,0.9741384144727077,0.011379330214984128,False,Nr3c2
Ddit3_788,0.0453991152725793,0.024070499013114283,0.02132861625946502,1.3750603542067121,0.04926106584717414,0.979893457685492,0.9934092295156367,0.002871809401102066,False,Ddit3
Hoxd8_460,0.0761743070080777,0.05498883764428354,0.02118546936379416,0.7879280603723843,0.09164103843818674,0.9696471745555437,0.9907726215491229,0.004026002968742523,False,Hoxd8
Lbx1_451,0.027492143716076212,0.006823585232311878,0.020668558483764334,2.4942259256885775,0.024543605074999045,0.6187480504249434,0.8666062345959423,0.062178190860292915,False,Lbx1
Prkrir_774,0.034949294483478235,0.016681830649449732,0.018267463834028504,1.6136607311360665,0.03677136360582807,0.9036350014646273,0.9630725267987247,0.016341005915522,False,Prkrir
Irf6_634,0.11013344970278792,0.0929185842310123,0.017214865471775614,0.4796575337990623,0.1395035704866922,0.9342286247000744,0.9739830342617797,0.011448607998861425,False,Irf6
Zscan20_226,0.11262139589430126,0.09567973974280387,0.016941656151497383,0.46515598173108413,0.14293691906680697,0.9012869755618234,0.9630725267987247,0.016341005915522,False,Zscan20
Hes2_51,0.10510289958048019,0.08912315816729519,0.015979741413185006,0.48262744307727956,0.13371216548193363,0.8522089616008951,0.9507773610316496,0.021921167810584643,False,Hes2
Zic3_229,0.13912109952284074,0.12362181489186375,0.015499284630976995,0.3610468460328413,0.178072679537106,0.8259459173569879,0.9448564190776437,0.02463418211497328,False,Zic3
Meox1_398,0.020127234703526436,0.005039479340882251,0.015087755362644185,2.5888028368164324,0.01804067719479517,0.8059913841307889,0.9331278983981948,0.030058825962232347,False,Meox1
Fosl2_113,-0.4773722472636809,-0.48978639355502307,0.012414146291342187,-0.09990735571683061,-0.953381321690897,0.8716268575547397,0.9538149979693304,0.020535852919021422,False,Fosl2
Irx2_400,-0.15870720498502097,-0.1707240914295946,0.012016886444573632,-0.30592376260113796,-0.2596606840234747,0.780846838545464,0.926927202687886,0.032954372341365924,False,Irx2
Hoxd9_534,0.30598648730972405,0.29406962079521587,0.011916866514508184,0.14867705792812058,0.3785427563350162,0.9601934736080517,0.9847565624677926,0.006671116348672275,False,Hoxd9
Tcf21_79,0.48979248987003327,0.4795345318409823,0.01025795802905094,0.08854600439489657,0.5701359908051205,0.9279435841536537,0.9718549944492023,0.01239852911531126,False,Tcf21
Noto_573,0.16701885676414696,0.1569373461677572,0.010081510596389759,0.2517671311669213,0.21658288009857746,0.8989398130230188,0.9630725267987247,0.016341005915522,False,Noto
Uncx_469,0.3060233100616706,0.2968777603620057,0.009145549699664912,0.13521982550078326,0.3801204796554197,0.9044178651107141,0.9630725267987247,0.016341005915522,False,Uncx
Rfx7_709,0.3745525856372828,0.36567904343628677,0.00887354220099601,0.10987347887590546,0.4542978479273465,0.9052008216736313,0.9630725267987247,0.016341005915522,False,Rfx7
Egr1_190,-0.09112359580896595,-0.09907924307839194,0.007955647269425992,-0.4946301157830376,-0.14417198835741293,0.9491713194906968,0.9825308263991147,0.007653814972878064,False,Egr1
Lhx3_459,0.32812992334552676,0.32234654184008615,0.00578338150544061,0.11126967438348825,0.40625173030668726,0.88331562340981,0.9630214831241687,0.01636402450764338,False,Lhx3
Tcfap4_20,0.17396198009062952,0.168229411240549,0.005732568850080527,0.20472855459474815,0.22785896996489982,0.7945354660644884,0.9319561660305422,0.03060451393222201,False,Tcfap4
Cdc5l_645,0.30601146775337207,0.3005813854016108,0.0054300823517612895,0.11740008829721706,0.3821652531432975,0.9523196066685141,0.9825308263991147,0.007653814972878064,False,Cdc5l
Foxl1_358,0.7295388900048858,0.7251061679144633,0.004432722090422558,0.04810825462387599,0.7885374907916136,0.7409487187972755,0.9191515752168734,0.03661286418278289,False,Foxl1
Gm5294_337,0.7295388900048858,0.7251061679144633,0.004432722090422558,0.04810825462387599,0.7885374907916136,0.7409487187972755,0.9191515752168734,0.03661286418278289,False,Gm5294
Sry_748,-0.050175757818910365,-0.0543374078314851,0.004161650012574736,-0.9048117039101358,-0.07743156411106818,0.9570434176664621,0.9838138629158736,0.007087062092352505,False,Sry
Egr4_234,-0.2813080628083975,-0.285010082588057,0.0037020197796595045,-0.12742327947399715,-0.4802750859381374,0.9475974703323826,0.9821162971012474,0.007837082275356068,False,Egr4
Nkx29_564,0.13918421731787944,0.13625563720468112,0.002928580113198326,0.22335983235331594,0.1861454528282662,0.9775285747236457,0.9932951646385433,0.002921678668921517,False,Nkx29
Zbtb7a_808,0.18514157136584405,0.18229505479576097,0.0028465165700830852,0.17014665722599287,0.24332580675127571,0.8328802397093907,0.945431623453903,0.02436987520653854,False,Zbtb7a
Zbtb7c_812,0.18514157136584405,0.18229505479576097,0.0028465165700830852,0.17014665722599287,0.24332580675127571,0.8328802397093907,0.945431623453903,0.02436987520653854,False,Zbtb7c
Barx2_488,0.1647002361717219,0.1629851530205414,0.001715083151180491,0.18010371419941051,0.21889607623393428,0.9854121692695532,0.9963676364873729,0.0015803874414473853,False,Barx2
Nfib_859,0.08570753236255012,0.0842858503961488,0.0014216819664013142,0.3228967453922179,0.11769064328000092,0.8082876580229261,0.9331278983981948,0.030058825962232347,False,Nfib
Nfia_862,0.08570753236255012,0.0842858503961488,0.0014216819664013142,0.3228967453922179,0.11769064328000092,0.8082876580229261,0.9331278983981948,0.030058825962232347,False,Nfia
Dlx6_477,-0.0015009343746168382,-0.00251103944349711,0.001010105068880272,,-0.0028969339439787723,0.8375103911043975,0.9470309807103572,0.023635813466129883,False,Dlx6
Gmeb1_715,-0.08998015177450276,-0.09010358590584205,0.00012343413133929226,-0.3788109479224762,-0.1361279290899974,0.8997221033524909,0.9630725267987247,0.016341005915522,False,Gmeb1
Gsx1_556,0.195440972698676,0.19604360814783392,-0.0006026354491579233,0.13627934108012243,0.25790648954375095,0.7778139588736483,0.9254722151008488,0.03363661527900511,False,Gsx1
Ybx2_821,-0.08153160053842454,-0.07823361820166995,-0.0032979823367545874,-0.3621671014935799,-0.12011015972246362,0.9956628570619406,0.9988171374431303,0.0005140147456646978,False,Ybx2
Csda_823,-0.08153160053842454,-0.07823361820166995,-0.0032979823367545874,-0.3621671014935799,-0.12011015972246362,0.9956628570619406,0.9988171374431303,0.0005140147456646978,False,Csda
Ybx1_822,-0.08153160053842454,-0.07823361820166995,-0.0032979823367545874,-0.3621671014935799,-0.12011015972246362,0.9956628570619406,0.9988171374431303,0.0005140147456646978,False,Ybx1
Ppara_670,-0.2680910447682108,-0.26475600249814557,-0.0033350422700652027,-0.0958349167914509,-0.44698071818593904,0.9696471745555437,0.9907726215491229,0.004026002968742523,False,Ppara
Myod1_24,0.4505346402377306,0.45414488103091905,-0.003610240793188446,0.051606273343017005,0.5383789971645262,0.7581845974781112,0.9236447720658758,0.03449502357872185,False,Myod1
Scrt1_205,0.32709820834357634,0.3328694301834433,-0.005771221839866947,0.060952343326513905,0.41140869383902595,0.9720113184267786,0.9907726215491229,0.004026002968742523,False,Scrt1
Cux1_474,-0.15031541302025275,-0.14443188657135603,-0.005883526448896725,-0.15307837543214176,-0.23001445276697358,0.7991126674685343,0.9319561660305422,0.03060451393222201,False,Cux1
Dmrta2_879,0.1349757294384075,0.1415399603847088,-0.006564230946301319,0.13112999128706035,0.1868274024943839,0.9846237329984056,0.9963676364873729,0.0015803874414473853,False,Dmrta2
Vdr_671,-0.0015261498906677792,0.00576876689367703,-0.007294916784344809,1.4135994727651706,0.0030571598109753535,0.942877174055309,0.9795261101493317,0.008983983004984635,False,Vdr
E2f2_259,0.21455006171048654,0.22210910053113336,-0.007559038820646818,0.07929897758193345,0.2849044622499334,0.9515324631808422,0.9825308263991147,0.007653814972878064,False,E2f2
Gm5294_347,0.47618226974484823,0.48594907838703344,-0.00976680864218521,0.03058647277410187,0.5666356146635911,0.6668909860132062,0.8935234829673575,0.04889402918058024,False,Gm5294
Foxl1_373,0.47618226974484823,0.48594907838703344,-0.00976680864218521,0.03058647277410187,0.5666356146635911,0.6668909860132062,0.8935234829673575,0.04889402918058024,False,Foxl1
Tbx20_767,0.10152154098422297,0.1118334133231342,-0.010311872338911232,0.12043172237219982,0.1462348337665496,0.88331562340981,0.9630214831241687,0.01636402450764338,False,Tbx20
Irf5_635,0.011375537316954615,0.021843967450286567,-0.010468430133331952,0.49474072135991043,0.023765975804563,0.9538940324339766,0.9825308263991147,0.007653814972878064,False,Irf5
Sox5_738,0.01954602546992233,0.031403444103238615,-0.011857418633316286,0.3224097580105264,0.03629194774450945,0.9727994220652386,0.9907726215491229,0.004026002968742523,False,Sox5
Sox8_731,0.01954602546992233,0.031403444103238615,-0.011857418633316286,0.3224097580105264,0.03629194774450945,0.9727994220652386,0.9907726215491229,0.004026002968742523,False,Sox8
Max_91,0.1430023535750949,0.15599720002628348,-0.01299484645118859,0.0645293000765929,0.20100618592684533,0.8098194265497252,0.9336741623749772,0.029804659285930058,False,Max
Pax2_612,-0.23597468325269408,-0.22290425672244826,-0.013070426530245816,-0.04748018851832661,-0.3760198053519958,0.9925086444642508,0.9988171374431303,0.0005140147456646978,False,Pax2
Sox30_736,-0.152105102269917,-0.13831727036372995,-0.013787831906187042,-0.06975707155074756,-0.2263600668023731,0.8677366939751228,0.9515897711156506,0.021550234953292672,False,Sox30
Rorc_678,-0.027373936732632487,-0.012699172483065695,-0.014674764249566792,-1.0543746653356474,-0.029200160083041268,0.9310855672444172,0.9718549944492023,0.01239852911531126,False,Rorc
Osr2_161,0.013924983460235192,0.028602533502071002,-0.01467755004183581,0.24023303089666556,0.03035551451179012,0.536442162426147,0.820722571218049,0.08580362260130088,False,Osr2
Sp5_238,0.08086608106434372,0.09643987049802417,-0.015573789433680457,0.06656598442932632,0.12254414697870614,0.9091169718463786,0.9637514052506081,0.016034975693630087,False,Sp5
Sp6_191,0.08086608106434372,0.09643987049802417,-0.015573789433680457,0.06656598442932632,0.12254414697870614,0.9091169718463786,0.9637514052506081,0.016034975693630087,False,Sp6
Mafg_123,-0.3711845762588381,-0.3548862436043402,-0.016298332654497927,-0.01613178404035102,-0.6507149220174764,0.9940857392092028,0.9988171374431303,0.0005140147456646978,False,Mafg
Nr4a3_679,-0.5178303016570951,-0.5015213054286392,-0.01630899622845594,-0.011346506136041675,-1.0281921375725993,0.9538940324339766,0.9825308263991147,0.007653814972878064,False,Nr4a3
E4f1_873,-0.1683055082058681,-0.15128052595322097,-0.01702498225264712,-0.031234851646606648,-0.25118331884292633,0.731263274246391,0.9135612009707038,0.03926235323366537,False,E4f1
Foxd3_327,0.6319821767157443,0.6491320049925057,-0.01714982827676137,0.006791407457630885,0.7141858000489432,0.9044178651107141,0.9630725267987247,0.016341005915522,False,Foxd3
Gm5294_341,0.6319821767157443,0.6491320049925057,-0.01714982827676137,0.006791407457630885,0.7141858000489432,0.9044178651107141,0.9630725267987247,0.016341005915522,False,Gm5294
Foxl1_366,0.6319821767157443,0.6491320049925057,-0.01714982827676137,0.006791407457630885,0.7141858000489432,0.9044178651107141,0.9630725267987247,0.016341005915522,False,Foxl1
Foxe1_328,0.6319821767157443,0.6491320049925057,-0.01714982827676137,0.006791407457630885,0.7141858000489432,0.9044178651107141,0.9630725267987247,0.016341005915522,False,Foxe1
Arid5b_8,-0.13141485968158678,-0.11410319869693786,-0.017311660984648924,-0.03795186104958819,-0.18895490142903987,0.7983493164367492,0.9319561660305422,0.03060451393222201,False,Arid5b
Zkscan3_156,0.06756983693103107,0.08546300977671711,-0.017893172845686048,0.0379148692011478,0.1063703294544738,0.7998762105273475,0.9319561660305422,0.03060451393222201,False,Zkscan3
Zkscan4_216,0.06756983693103107,0.08546300977671711,-0.017893172845686048,0.0379148692011478,0.1063703294544738,0.7998762105273475,0.9319561660305422,0.03060451393222201,False,Zkscan4
Mbd2_641,0.03319878478155979,0.05115316786681937,-0.01795438308525958,0.060277247671972164,0.05959890404116603,0.9122514875234481,0.9637754922666053,0.016024121517590185,False,Mbd2
Pit1_621,0.35451466960699873,0.3729765882476112,-0.018461918640612474,0.006756792200850918,0.4475745724352206,0.9146032732734112,0.9637754922666053,0.016024121517590185,False,Pit1
