,Baso/Eos/Mast,others,delta,log2fc,A,p-val,p-adj,p-adj-log,is_significant,tf_name
Arnt2_26,-0.815613846486905,-0.6768244357638016,-0.13878941072310347,0.03336704449498269,-1.9783448351961506,0.7266432525904679,0.9198628092666976,0.03627693963408237,False,Arnt2
Mnt_18,0.17432623458758628,0.3141574323481075,-0.13983119776052122,-0.07892440527147532,0.31526691797406176,0.33271120995014514,0.6794441690533485,0.16784622409444797,False,Mnt
Nr2f6_657,-0.7736439607281411,-0.6314151304783594,-0.14222883024978172,0.04341494335471954,-1.7491817118854414,0.7157380557421964,0.914899949513938,0.03862639637046144,False,Nr2f6
Sebox_397,0.14493877586988224,0.28855238052726495,-0.1436136046573827,-0.10616604449889587,0.28302753169668543,0.8498079034240072,0.963374691773784,0.016204766955945315,False,Sebox
Pit1_621,0.18631837209021818,0.3299363585274244,-0.14361798643720625,-0.09251594486156059,0.33127797944952536,0.7486186140430703,0.9257415621821199,0.033510237706221566,False,Pit1
Pou4f3_446,0.09696566062942329,0.24627142528226995,-0.14930576465284667,-0.16158172398291878,0.228502931736152,0.4590209415082206,0.7800702705399818,0.10786627329267062,False,Pou4f3
Foxj1_305,0.2591900423207979,0.4089625889228375,-0.1497725466020396,-0.09718694049787206,0.4158411980217088,0.6585990244314321,0.8868463199214094,0.052151631794671895,False,Foxj1
Gm5294_335,0.2591900423207979,0.4089625889228375,-0.1497725466020396,-0.09718694049787206,0.4158411980217088,0.6585990244314321,0.8868463199214094,0.052151631794671895,False,Gm5294
Foxl1_357,0.2591900423207979,0.4089625889228375,-0.1497725466020396,-0.09718694049787206,0.4158411980217088,0.6585990244314321,0.8868463199214094,0.052151631794671895,False,Foxl1
Gm5294_350,-0.6238145259095166,-0.47235193579695944,-0.15146259011255714,0.08476283634876888,-1.1458710032114598,0.6446048011480414,0.8855785585865615,0.05277290703478551,False,Gm5294
Foxl1_376,-0.6238145259095166,-0.47235193579695944,-0.15146259011255714,0.08476283634876888,-1.1458710032114598,0.6446048011480414,0.8855785585865615,0.05277290703478551,False,Foxl1
T_771,-0.13460211716207499,0.017579950790254834,-0.15218206795232983,,-0.08698398332078945,0.4693937537240791,0.7915971143109709,0.1014957976403585,False,T
NP_605,0.03564658756828908,0.19438260437477264,-0.15873601680648355,-0.2897768053736893,0.1570625957042513,0.6272880116365411,0.8768114520815045,0.057093786479090775,False,NP
Hoxc12_550,0.03564658756828908,0.19438260437477264,-0.15873601680648355,-0.2897768053736893,0.1570625957042513,0.6272880116365411,0.8768114520815045,0.057093786479090775,False,Hoxc12
Foxi3_323,0.32434911628072916,0.4840492253428877,-0.15970010906215854,-0.11326566744535509,0.48974758120034884,0.6568430635284067,0.8868463199214094,0.052151631794671895,False,Foxi3
Gm5294_340,0.32434911628072916,0.4840492253428877,-0.15970010906215854,-0.11326566744535509,0.48974758120034884,0.6568430635284067,0.8868463199214094,0.052151631794671895,False,Gm5294
Foxl1_362,0.32434911628072916,0.4840492253428877,-0.15970010906215854,-0.11326566744535509,0.48974758120034884,0.6568430635284067,0.8868463199214094,0.052151631794671895,False,Foxl1
Foxi1_317,0.32434911628072916,0.4840492253428877,-0.15970010906215854,-0.11326566744535509,0.48974758120034884,0.6568430635284067,0.8868463199214094,0.052151631794671895,False,Foxi1
Foxi2_318,0.32434911628072916,0.4840492253428877,-0.15970010906215854,-0.11326566744535509,0.48974758120034884,0.6568430635284067,0.8868463199214094,0.052151631794671895,False,Foxi2
Neurod2_69,-0.1582301718215094,0.002312965414711735,-0.16054313723622113,,-0.11709657024960647,0.5584907231875325,0.8359214069080649,0.07783455288473833,False,Neurod2
Gmeb2_716,-0.19109448870963266,-0.02877279946601626,-0.1623216892436164,1.3037619770294666,-0.16801519950846636,0.5899160083377609,0.8550078839452789,0.0680298806658107,False,Gmeb2
Mixl1_881,0.11543678266979451,0.28098796343786325,-0.16555118076806874,-0.23508307069018586,0.26088363633829226,0.7084998527826815,0.9142446258988597,0.03893758384671878,False,Mixl1
